id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_id,party_name,num_in_party,anketa_url,photo,photo_id,gender,birthday,education,old_profession,old_post
5431,7994,mp-spu8_skl4,4,Мельник Микола Євтихійович,Микола,Євтихійович,Мельник,М.Є.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 8/",,,,2,Соціалістична партія України,8,http://itd.rada.gov.ua/mps/info/expage/5431/5,http://static.rada.gov.ua/dep_img4/spu8.jpg,spu8,1,17.04.1943,Вища,вчений агроном,голова правління сільськогосподарського товариства з обмеженою відповідальністю “Липівка”
5485,7372,mp-d105_skl4,4,Мельников Микола Петрович,Микола,Петрович,Мельников,М.П.,,14.05.2002,25.05.2006,"Виборчий округ № 105, Луганська область",Виборчий округ № 105,105,Луганська область,53,Соціал-демократична партія України (об'єднана),,http://itd.rada.gov.ua/mps/info/expage/5485/5,http://static.rada.gov.ua/dep_img4/d105.jpg,d105,1,22.05.1945,Вища,інженер-механік,"голова правління–генеральний директор холдингової компанії ""Луганськтепловоз"""
5430,7568,mp-d206_skl4,4,Мельничук Валентин Васильович,Валентин,Васильович,Мельничук,В.В.,,14.05.2002,03.04.2003,"Виборчий округ № 206, Чернігівська область",Виборчий округ № 206,206,Чернігівська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5430/5,http://static.rada.gov.ua/dep_img4/d206.jpg,d206,1,26.10.1947,Вища,інженер-механік,"генеральний директор та голова правління закритого акціонерного товариства Чернігівського пивкомбінату ""Десна"""
5379,8018,mp-spu22_skl4,4,Мельничук Михайло Васильович,Михайло,Васильович,Мельничук,М.В.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 22/",,,,2,Соціалістична партія України,22,http://itd.rada.gov.ua/mps/info/expage/5379/5,http://static.rada.gov.ua/dep_img4/spu22.jpg,spu22,1,04.08.1948,Вища,агроном,голова Новоселицької районної ради Чернівецької області
2131,7834,mp-kpu44_skl4,4,Мигович Іван Іванович,Іван,Іванович,Мигович,І.І.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 44/",,,,5,Комуністична партія України,44,http://itd.rada.gov.ua/mps/info/expage/2131/5,http://static.rada.gov.ua/dep_img4/kpu44.jpg,kpu44,1,17.09.1942,Вища,"агроном-плодоовочівник, редактор масової літератури, журналіст",народний депутат України третього скликання
1168,7174,mp-d2_skl4,4,Миримський Лев Юлійович,Лев,Юлійович,Миримський,Л.Ю.,,14.05.2002,25.05.2006,"Виборчий округ № 2, Автономна Республіка Крим",Виборчий округ № 2,2,Автономна Республіка Крим,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/1168/5,http://static.rada.gov.ua/dep_img4/d2.jpg,d2,1,02.04.1960,Вища,Економіст,народний депутат України третього скликання
2330,7180,mp-d5_skl4,4,Мироненко Віктор Андрійович,Віктор,Андрійович,Мироненко,В.А.,,14.05.2002,25.05.2006,"Виборчий округ № 5, Автономна Республіка Крим",Виборчий округ № 5,5,Автономна Республіка Крим,5,Комуністична партія України,,http://itd.rada.gov.ua/mps/info/expage/2330/5,http://static.rada.gov.ua/dep_img4/d5.jpg,d5,1,01.11.1946,Вища,викладач історії і суспільствознавства,народний депутат України третього скликання
5517,7228,mp-d31_skl4,4,Мовчан Володимир Петрович,Володимир,Петрович,Мовчан,В.П.,,14.05.2002,25.05.2006,"Виборчий округ № 31, Дніпропетровська область",Виборчий округ № 31,31,Дніпропетровська область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5517/5,http://static.rada.gov.ua/dep_img4/d31.jpg,d31,1,02.10.1951,Вища,інженер-металург,"голова правління відкритого акціонерного товариства  ""Центральний гірничо-збагачувальний комбінат"""
395,7722,mp-nu58_skl4,4,Мовчан Павло Михайлович,Павло,Михайлович,Мовчан,П.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 58/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",58,http://itd.rada.gov.ua/mps/info/expage/395/5,http://static.rada.gov.ua/dep_img4/nu58.jpg,nu58,1,13.07.1939,Вища,літератор,народний депутат України третього скликання
5468,7338,mp-d87_skl4,4,Мойсик Володимир Романович,Володимир,Романович,Мойсик,В.Р.,,14.05.2002,25.05.2006,"Виборчий округ № 87, Івано-Франківська область",Виборчий округ № 87,87,Івано-Франківська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/5468/5,http://static.rada.gov.ua/dep_img4/d87.jpg,d87,1,18.08.1957,Вища,правознавець,суддя Верховного Суду України
2369,7586,mp-d215_skl4,4,Мокроусов Анатолій Олексійович,Анатолій,Олексійович,Мокроусов,А.О.,,14.05.2002,25.05.2006,"Виборчий округ № 215, м. Київ",Виборчий округ № 215,215,м. Київ,103,"Українська партія ""Єдність""",,http://itd.rada.gov.ua/mps/info/expage/2369/5,http://static.rada.gov.ua/dep_img4/d215.jpg,d215,1,14.04.1943,Вища,інженер хімік-технолог,народний депутат України третього скликання
8175,8512,mp-spu25_skl4,4,Мордовець Леонід Михайлович,Леонід,Михайлович,Мордовець,Л.М.,,31.05.2005,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 25/",,,,2,Соціалістична партія України,25,http://itd.rada.gov.ua/mps/info/expage/8175/5,http://static.rada.gov.ua/dep_img4/spu25.jpg,spu25,1,15.03.1951,Вища,,доцент кафедри історії Сумського державного університету
2512,7330,mp-d83_skl4,4,Мороз Анатолій Миколайович,Анатолій,Миколайович,Мороз,А.М.,,14.05.2002,25.05.2006,"Виборчий округ № 83, Запорізька область",Виборчий округ № 83,83,Запорізька область,5,Комуністична партія України,,http://itd.rada.gov.ua/mps/info/expage/2512/5,http://static.rada.gov.ua/dep_img4/d83.jpg,d83,1,30.04.1949,Вища,вчитель історії та суспільствознавства,народний депутат України третього скликання
381,7980,mp-spu1_skl4,4,Мороз Олександр Олександрович,Олександр,Олександрович,Мороз,О.О.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 1/",,,,2,Соціалістична партія України,1,http://itd.rada.gov.ua/mps/info/expage/381/5,http://static.rada.gov.ua/dep_img4/spu1.jpg,spu1,1,29.02.1944,Вища,інженер-механік,народний депутат України третього скликання
5506,7706,mp-nu50_skl4,4,Морозов Олександр Валерійович,Олександр,Валерійович,Морозов,О.В.,,14.05.2002,08.09.2005,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 50/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",50,http://itd.rada.gov.ua/mps/info/expage/5506/5,http://static.rada.gov.ua/dep_img4/nu50.jpg,nu50,1,20.09.1966,Вища,економіст,"голова спостережної ради закритого акціонерного товариства ""Європейський страховий альянс"""
759,7650,mp-nu22_skl4,4,Мусіяка Віктор Лаврентійович,Віктор,Лаврентійович,Мусіяка,В.Л.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 22/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",22,http://itd.rada.gov.ua/mps/info/expage/759/5,http://static.rada.gov.ua/dep_img4/nu22.jpg,nu22,1,28.06.1946,Вища,юрист,"професор, завідуючий кафедрою галузевих правових наук Національного університету ""Києво-Могилянська Академія"""
760,8460,mp-spu23_skl4,4,Мухін Володимир Васильович,Володимир,Васильович,Мухін,В.В.,,16.03.2005,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціалістична партія України /№ у списку - 24/",,,,2,Соціалістична партія України,24,http://itd.rada.gov.ua/mps/info/expage/760/5,http://static.rada.gov.ua/dep_img4/spu23.jpg,spu23,1,28.06.1949,Вища,,радник Уповноваженого Верховної Ради України з прав людини
5480,7926,mp-eu31_skl4,4,Мхітарян Нвєр Мнацаканович,Нвєр,Мнацаканович,Мхітарян,Н.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 31/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",31,http://itd.rada.gov.ua/mps/info/expage/5480/5,http://static.rada.gov.ua/dep_img4/eu31.jpg,eu31,1,16.06.1960,Вища,інженер-будівельник-технолог,президент корпорації “Познякижитлобуд”
762,7534,mp-d187_skl4,4,Ніколаєнко Станіслав Миколайович,Станіслав,Миколайович,Ніколаєнко,С.М.,,14.05.2002,07.07.2005,"Виборчий округ № 187, Херсонська область",Виборчий округ № 187,187,Херсонська область,2,Соціалістична партія України,,http://itd.rada.gov.ua/mps/info/expage/762/5,http://static.rada.gov.ua/dep_img4/d187.jpg,d187,1,09.02.1956,Вища,"інженер-механік, педагог, політолог-соціолог",народний депутат України третього скликання
5531,7370,mp-d104_skl4,4,Надрага Василь Іванович,Василь,Іванович,Надрага,В.І.,,14.05.2002,25.05.2006,"Виборчий округ № 104, Луганська область",Виборчий округ № 104,104,Луганська область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5531/5,http://static.rada.gov.ua/dep_img4/d104.jpg,d104,1,19.08.1958,Вища,вчитель історії та суспільствознавства,начальник Луганського обласного управління Пенсійного фонду України
5481,7928,mp-eu32_skl4,4,Наконечний Володимир Леонтієвич,Володимир,Леонтієвич,Наконечний,В.Л.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 32/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",32,http://itd.rada.gov.ua/mps/info/expage/5481/5,http://static.rada.gov.ua/dep_img4/eu32.jpg,eu32,1,20.06.1952,Вища,інженер-електрик,перший заступник керівника Центрального апарату Партії регіонів
2094,7764,mp-kpu9_skl4,4,Наливайко Анатолій Михайлович,Анатолій,Михайлович,Наливайко,А.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 9/",,,,5,Комуністична партія України,9,http://itd.rada.gov.ua/mps/info/expage/2094/5,http://static.rada.gov.ua/dep_img4/kpu9.jpg,kpu9,1,21.11.1956,Вища,гірничий майстер,народний депутат України третього скликання
2370,7336,mp-d86_skl4,4,Насалик Ігор Степанович,Ігор,Степанович,Насалик,І.С.,,14.05.2002,25.05.2006,"Виборчий округ № 86, Івано-Франківська область",Виборчий округ № 86,86,Івано-Франківська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/2370/5,http://static.rada.gov.ua/dep_img4/d86.jpg,d86,1,25.11.1962,Вища,інженер оптоелектронних систем,народний депутат України третього скликання
5467,8056,mp-sdpu19_skl4,4,Немировський Олег Анатолійович,Олег,Анатолійович,Немировський,О.А.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Соціал-демократична партія України (об'єднана) /№ у списку - 19/",,,,53,Соціал-демократична партія України (об'єднана),19,http://itd.rada.gov.ua/mps/info/expage/5467/5,http://static.rada.gov.ua/dep_img4/sdpu19.jpg,sdpu19,1,27.04.1954,Вища,інженер шляхів сполучення,генеральний директор товариства з обмеженою відповідальністю “Бруклін Київ”
2365,8092,mp-d194_skl4,4,Нечипорук Володимир Павлович,Володимир,Павлович,Нечипорук,В.П.,,14.05.2002,25.05.2006,"Виборчий округ № 194, Хмельницька область",Виборчий округ № 194,194,Хмельницька область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/2365/5,http://static.rada.gov.ua/dep_img4/d194.jpg,d194,1,18.01.1949,Вища,,народний депутат України третього скликання
5453,7832,mp-kpu43_skl4,4,Новак Володимир Миколайович,Володимир,Миколайович,Новак,В.М.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 43/",,,,5,Комуністична партія України,43,http://itd.rada.gov.ua/mps/info/expage/5453/5,http://static.rada.gov.ua/dep_img4/kpu43.jpg,kpu43,1,02.06.1947,Вища,"вчитель, економіст",генеральний директор спільного українсько-німецького підприємства “Агро-Поділля”
5454,7838,mp-kpu46_skl4,4,Носенко Микола Петрович,Микола,Петрович,Носенко,М.П.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 46/",,,,5,Комуністична партія України,46,http://itd.rada.gov.ua/mps/info/expage/5454/5,http://static.rada.gov.ua/dep_img4/kpu46.jpg,kpu46,1,08.08.1964,Вища,інженер шляхів сполучення,начальник залізничної станції м. Ніжин Південно-Західної залізниці
5538,7482,mp-d160_skl4,4,Нощенко Микола Петрович,Микола,Петрович,Нощенко,М.П.,,14.05.2002,25.05.2006,"Виборчий округ № 160, Сумська область",Виборчий округ № 160,160,Сумська область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5538/5,http://static.rada.gov.ua/dep_img4/d160.jpg,d160,1,21.02.1945,Вища,інженер-гідротехнік,віце-президент Всеукраїнського благодійного Фонду екології та соціального захисту України  “Наше майбутнє“
5656,8112,mp-d18_skl4,4,Одайник Микола Миколайович,Микола,Миколайович,Одайник,М.М.,,03.09.2002,25.05.2006,"Виборчий округ № 18, Вінницька область",Виборчий округ № 18,18,Вінницька область,2,Соціалістична партія України,,http://itd.rada.gov.ua/mps/info/expage/5656/5,http://static.rada.gov.ua/dep_img4/d18.jpg,d18,1,08.05.1954,Вища,,"директор сільськогосподарського товариства з обмеженою відповідальністю ""Яланецьке"""
764,7754,mp-kpu4_skl4,4,Олійник Борис Ілліч,Борис,Ілліч,Олійник,Б.І.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 4/",,,,5,Комуністична партія України,4,http://itd.rada.gov.ua/mps/info/expage/764/5,http://static.rada.gov.ua/dep_img4/kpu4.jpg,kpu4,1,22.10.1935,Вища,журналіст,народний депутат України третього скликання
5591,7412,mp-d125_skl4,4,Олійник Петро Михайлович,Петро,Михайлович,Олійник,П.М.,,14.05.2002,15.06.2005,"Виборчий округ № 125, Львівська область",Виборчий округ № 125,125,Львівська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/5591/5,http://static.rada.gov.ua/dep_img4/d125.jpg,d125,1,10.07.1957,Вища,гірничий інженер-економіст,Червоноградський міський голова
5385,7740,mp-nu67_skl4,4,Олексіюк Сергій Сергійович,Сергій,Сергійович,Олексіюк,С.С.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 67/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",67,http://itd.rada.gov.ua/mps/info/expage/5385/5,http://static.rada.gov.ua/dep_img4/nu67.jpg,nu67,1,19.04.1959,Вища,інженер-гідротехнік,"головний редактор часопису ""Волинь"""
5604,8091,mp-d82_skl4,4,Олексенко Олег Іванович,Олег,Іванович,Олексенко,О.І.,,14.05.2002,18.07.2002,"Виборчий округ № 82, Запорізька область",Виборчий округ № 82,82,Запорізька область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/5604/5,http://static.rada.gov.ua/dep_img4/d82.jpg,d82,1,25.03.1963,Вища,,
5545,7538,mp-d189_skl4,4,Олуйко Віталій Миколайович,Віталій,Миколайович,Олуйко,В.М.,,14.05.2002,25.05.2006,"Виборчий округ № 189, Хмельницька область",Виборчий округ № 189,189,Хмельницька область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5545/5,http://static.rada.gov.ua/dep_img4/d189.jpg,d189,1,02.01.1961,Вища,"інженер-механік, юрист",ректор  Хмельницького інституту регіонального управління та права
1093,7940,mp-but3_skl4,4,Омельченко Григорій Омелянович,Григорій,Омелянович,Омельченко,Г.О.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко"" /№ у списку - 3/",,,,96,"Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко""",3,http://itd.rada.gov.ua/mps/info/expage/1093/5,http://static.rada.gov.ua/dep_img4/but3.jpg,but3,1,04.05.1951,Вища,юрист,народний депутат України третього скликання
5497,7712,mp-nu53_skl4,4,Омельченко Олександр Олександрович,Олександр,Олександрович,Омельченко,О.О.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 53/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",53,http://itd.rada.gov.ua/mps/info/expage/5497/5,http://static.rada.gov.ua/dep_img4/nu53.jpg,nu53,1,10.10.1968,Вища,"будівельник, інженер-технолог","заступник виконавчого директора корпорації ""Укрреставрація"""
5428,7890,mp-eu13_skl4,4,Оніщук Микола Васильович,Микола,Васильович,Оніщук,М.В.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 13/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",13,http://itd.rada.gov.ua/mps/info/expage/5428/5,http://static.rada.gov.ua/dep_img4/eu13.jpg,eu13,1,26.10.1957,Вища,юрист,перший заступник голови Спілки юристів України
2216,7942,mp-but4_skl4,4,Онопенко Василь Васильович,Василь,Васильович,Онопенко,В.В.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко"" /№ у списку - 4/",,,,96,"Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко""",4,http://itd.rada.gov.ua/mps/info/expage/2216/5,http://static.rada.gov.ua/dep_img4/but4.jpg,but4,1,10.04.1949,Вища,юрист,народний депутат України третього скликання
2143,8691,mp-kpu61_skl4,4,Оплачко Володимир Миколайович,Володимир,Миколайович,Оплачко,В.М.,,09.02.2006,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 61/",,,,5,Комуністична партія України,61,http://itd.rada.gov.ua/mps/info/expage/2143/5,http://static.rada.gov.ua/dep_img4/kpu61.jpg,kpu61,1,21.10.1947,Вища,,
5609,7840,mp-kpu60_skl4,4,Оржаховський Анатолій Володимирович,Анатолій,Володимирович,Оржаховський,А.В.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 60/",,,,5,Комуністична партія України,60,http://itd.rada.gov.ua/mps/info/expage/5609/5,http://static.rada.gov.ua/dep_img4/kpu60.jpg,kpu60,1,25.10.1957,Вища,,заступник Каланчацького селищного голови Херсонської області
1169,7600,mp-d222_skl4,4,Оробець Юрій Миколайович,Юрій,Миколайович,Оробець,Ю.М.,,14.05.2002,25.05.2006,"Виборчий округ № 222, м. Київ",Виборчий округ № 222,222,м. Київ,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/1169/5,http://static.rada.gov.ua/dep_img4/d222.jpg,d222,1,19.06.1955,Вища,інженер-енергетик,"заступник голови правління товариства з обмеженою відповідальністю ""Консалтингова компанія ""Абакус"""
5420,7354,mp-d96_skl4,4,Осика Сергій Григорович,Сергій,Григорович,Осика,С.Г.,,14.05.2002,25.05.2006,"Виборчий округ № 96, Київська область",Виборчий округ № 96,96,Київська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5420/5,http://static.rada.gov.ua/dep_img4/d96.jpg,d96,1,27.03.1955,Вища,юрист-міжнародник,радник Президента України
768,7416,mp-d127_skl4,4,Осташ Ігор Іванович,Ігор,Іванович,Осташ,І.І.,,14.05.2002,25.05.2006,"Виборчий округ № 127, Львівська область",Виборчий округ № 127,127,Львівська область,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",,http://itd.rada.gov.ua/mps/info/expage/768/5,http://static.rada.gov.ua/dep_img4/d127.jpg,d127,1,04.08.1959,Вища,"філолог-славіст, правознавець",народний депутат України третього скликання
2283,7218,mp-d26_skl4,4,Пінчук Віктор Михайлович,Віктор,Михайлович,Пінчук,В.М.,,14.05.2002,25.05.2006,"Виборчий округ № 26, Дніпропетровська область",Виборчий округ № 26,26,Дніпропетровська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/2283/5,http://static.rada.gov.ua/dep_img4/d26.jpg,d26,1,14.12.1960,Вища,інженер-металург,народний депутат України третього скликання
1172,7874,mp-eu39_skl4,4,Пєхота Володимир Юлійович,Володимир,Юлійович,Пєхота,В.Ю.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""За Єдину Україну!"" /№ у списку - 39/",,,,97,"Виборчий блок політичних партій ""За Єдину Україну!""",39,http://itd.rada.gov.ua/mps/info/expage/1172/5,http://static.rada.gov.ua/dep_img4/eu39.jpg,eu39,1,20.06.1939,Вища,,заступник Голови Партії регіонів - керівник Центрального апарату Партії регіонів
5380,7686,mp-nu40_skl4,4,Павленко Юрій Олексійович,Юрій,Олексійович,Павленко,Ю.О.,,14.05.2002,03.03.2005,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 40/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",40,http://itd.rada.gov.ua/mps/info/expage/5380/5,http://static.rada.gov.ua/dep_img4/nu40.jpg,nu40,1,20.03.1975,Вища,викладач історії,голова Молодіжної партії України
2162,8651,mp-nu99_skl4,4,Павличко Дмитро Васильович,Дмитро,Васильович,Павличко,Д.В.,,21.10.2005,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 99/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",99,http://itd.rada.gov.ua/mps/info/expage/2162/5,http://static.rada.gov.ua/dep_img4/nu99.jpg,nu99,1,28.09.1929,Вища,,
770,7950,mp-but8_skl4,4,Павловський Михайло Антонович,Михайло,Антонович,Павловський,М.А.,,14.05.2002,26.02.2004,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко"" /№ у списку - 8/",,,,96,"Виборчий блок політичних партій ""Виборчий блок Юлії Тимошенко""",8,http://itd.rada.gov.ua/mps/info/expage/770/5,http://static.rada.gov.ua/dep_img4/but8.jpg,but8,1,13.03.1942,Вища,інженер-електромеханік,народний депутат України третього скликання
5535,7436,mp-d137_skl4,4,Павлюк Микола Пантелеймонович,Микола,Пантелеймонович,Павлюк,М.П.,,14.05.2002,08.09.2005,"Виборчий округ № 137, Одеська область",Виборчий округ № 137,137,Одеська область,0,Самовисування,,http://itd.rada.gov.ua/mps/info/expage/5535/5,http://static.rada.gov.ua/dep_img4/d137.jpg,d137,1,14.01.1940,Вища,інженер-експлуатаційник водного транспорту,начальник Одеського морського торгового порту
7807,8451,mp-nu75_skl4,4,Пак Володимир Петрович,Володимир,Петрович,Пак,В.П.,,16.03.2005,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна"" /№ у списку - 75/",,,,95,"Виборчий блок політичних партій ""Блок Віктора Ющенка ""Наша Україна""",75,http://itd.rada.gov.ua/mps/info/expage/7807/5,http://static.rada.gov.ua/dep_img4/nu75.jpg,nu75,1,17.06.1934,Вища,,"голова Ради, правління Київської регіональної спілки споживчої кооперації"
856,7260,mp-d47_skl4,4,Панасовський Олег Григорович,Олег,Григорович,Панасовський,О.Г.,,14.05.2002,25.05.2006,"Виборчий округ № 47, Донецька область",Виборчий округ № 47,47,Донецька область,5,Комуністична партія України,,http://itd.rada.gov.ua/mps/info/expage/856/5,http://static.rada.gov.ua/dep_img4/d47.jpg,d47,1,08.05.1940,Вища,інженер-теплоенергетик,народний депутат України третього скликання
5464,8034,mp-sdpu8_skl4,4,Папієв Михайло Миколайович,Михайло,Миколайович,Папієв,М.М.,,14.05.2002,16.01.2003,"Багатомандатний загальнодержавний виборчий округ, Соціал-демократична партія України (об'єднана) /№ у списку - 8/",,,,53,Соціал-демократична партія України (об'єднана),8,http://itd.rada.gov.ua/mps/info/expage/5464/5,http://static.rada.gov.ua/dep_img4/sdpu8.jpg,sdpu8,1,01.10.1960,Вища,фізик,секретар Чернівецького обласного комітету СДПУ(о)
858,7750,mp-kpu2_skl4,4,Парубок Омелян Никонович,Омелян,Никонович,Парубок,О.Н.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 2/",,,,5,Комуністична партія України,2,http://itd.rada.gov.ua/mps/info/expage/858/5,http://static.rada.gov.ua/dep_img4/kpu2.jpg,kpu2,1,21.01.1940,Вища,вчений агроном,народний депутат України третього скликання
5400,7332,mp-d84_skl4,4,Пеклушенко Олександр Миколайович,Олександр,Миколайович,Пеклушенко,О.М.,,14.05.2002,25.05.2006,"Виборчий округ № 84, Запорізька область",Виборчий округ № 84,84,Запорізька область,97,"Виборчий блок політичних партій ""За Єдину Україну!""",,http://itd.rada.gov.ua/mps/info/expage/5400/5,http://static.rada.gov.ua/dep_img4/d84.jpg,d84,1,29.08.1954,Вища,економіст,голова правління Запорізької обласної споживчої спілки
2226,8131,mp-sdpu23_skl4,4,Песоцький Микола Федорович,Микола,Федорович,Песоцький,М.Ф.,,22.10.2002,15.05.2003,"Багатомандатний загальнодержавний виборчий округ, Соціал-демократична партія України (об'єднана) /№ у списку - 23/",,,,53,Соціал-демократична партія України (об'єднана),23,http://itd.rada.gov.ua/mps/info/expage/2226/5,http://static.rada.gov.ua/dep_img4/sdpu23.jpg,sdpu23,1,07.05.1956,Вища,,народний депутат України третього скликання
5427,7828,mp-kpu41_skl4,4,Петренко Володимир Сергійович,Володимир,Сергійович,Петренко,В.С.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 41/",,,,5,Комуністична партія України,41,http://itd.rada.gov.ua/mps/info/expage/5427/5,http://static.rada.gov.ua/dep_img4/kpu41.jpg,kpu41,1,13.08.1939,Вища,інженер-будівельник,"помічник-консультант народного депутата України "
2127,7804,mp-kpu29_skl4,4,Петров Віктор Борисович,Віктор,Борисович,Петров,В.Б.,,14.05.2002,25.05.2006,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 29/",,,,5,Комуністична партія України,29,http://itd.rada.gov.ua/mps/info/expage/2127/5,http://static.rada.gov.ua/dep_img4/kpu29.jpg,kpu29,1,24.12.1947,Вища,інженер-механік,народний депутат України третього скликання
