id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education
8827,98,mp-d98_1_skl7,7,Міщенко Сергій Григорович,Сергій,Григорович,Міщенко,С.Г.,12.12.2012,27.11.2014,"Виборчий округ № 98, Київська область",Виборчий округ № 98,98,Київська область,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>голова Комітету Верховної Ради України з питань правової політики,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/8827/8,http://static.rada.gov.ua/dep_img7/d98_1.jpg,d98_1,1,13.08.1971,Вища
2186,238,mp-reg19_skl7,7,Макеєнко Володимир Володимирович,Володимир,Володимирович,Макеєнко,В.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 19/",,,,94,Партія регіонів,19,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 19.",http://itd.rada.gov.ua/mps/info/expage/2186/8,http://static.rada.gov.ua/dep_img7/reg19.jpg,reg19,1,17.08.1965,Вища
17412,472,mp-but68_skl7,7,Макул Леонід Якович,Леонід,Якович,Макул,Л.Я.,25.03.2014,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 68/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",68,"освіта вища,<br>головний профконсультант,<br>ТОВ ""Спец-автотехніка – М"",<br>безпартійний,<br>проживає в місті Одесі,<br>судимість відсутня,<br>включений до виборчого списку під № 68.",http://itd.rada.gov.ua/mps/info/expage/17412/8,http://static.rada.gov.ua/dep_img7/but68.jpg,but68,1,25.06.1958,Вища
8820,281,mp-reg62_skl7,7,Малишев Володимир Степанович,Володимир,Степанович,Малишев,В.С.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 62/",,,,94,Партія регіонів,62,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Донецьку,<br>судимість відсутня,<br>включений до виборчого списку під № 62.",http://itd.rada.gov.ua/mps/info/expage/8820/8,http://static.rada.gov.ua/dep_img7/reg62.jpg,reg62,1,26.07.1950,Вища
8821,249,mp-reg30_skl7,7,Мальцев Володимир Олександрович,Володимир,Олександрович,Мальцев,В.О.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 30/",,,,94,Партія регіонів,30,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Макіївка Донецької області,<br>судимість відсутня,<br>включений до виборчого списку під № 30.",http://itd.rada.gov.ua/mps/info/expage/8821/8,http://static.rada.gov.ua/dep_img7/reg30.jpg,reg30,1,20.04.1974,Вища
15798,132,mp-d133_1_skl7,7,Марков Ігор Олегович,Ігор,Олегович,Марков,І.О.,12.12.2012,20.09.2013,"Виборчий округ № 133, Одеська область",Виборчий округ № 133,133,Одеська область,0,Самовисування,,"освіта вища,<br>голова Партії ""РОДИНА"",<br>член Партії ""РОДИНА"",<br>проживає в селі Мізікевича Овідіопольського району Одеської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15798/8,http://static.rada.gov.ua/dep_img7/d133_1.jpg,d133_1,1,18.01.1973,Вища
379,447,mp-kpu10_skl7,7,Мармазов Євген Васильович,Євген,Васильович,Мармазов,Є.В.,25.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 10/",,,,5,Комуністична партія України,10,"освіта вища,<br>народний депутат України,<br>член Комуністичної партії України,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 10.",http://itd.rada.gov.ua/mps/info/expage/379/8,http://static.rada.gov.ua/dep_img7/kpu10.jpg,kpu10,1,14.06.1938,Вища
2323,306,mp-but17_skl7,7,Мартиненко Микола Володимирович,Микола,Володимирович,Мартиненко,М.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 17/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",17,"освіта вища,<br>народний депутат України,<br>голова Комітету Верховної Ради України з питань паливно-енергетичного комплексу,<br>ядерної політики та ядерної безпеки,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 17.",http://itd.rada.gov.ua/mps/info/expage/2323/8,http://static.rada.gov.ua/dep_img7/but17.jpg,but17,1,12.01.1961,Вища
2096,395,mp-kpu8_skl7,7,Мартинюк Адам Іванович,Адам,Іванович,Мартинюк,А.І.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 8/",,,,5,Комуністична партія України,8,"освіта вища,<br>Перший заступник Голови Верховної Ради України,<br>член Комуністичної партії України,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 8.",http://itd.rada.gov.ua/mps/info/expage/2096/8,http://static.rada.gov.ua/dep_img7/kpu8.jpg,kpu8,1,16.08.1950,Вища
15706,430,mp-sv11_skl7,7,Мартинюк Леонтій Святославович,Леонтій,Святославович,Мартинюк,Л.С.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Свобода"" /№ у списку - 11/",,,,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",11,"освіта вища,<br>менеджер з реклами,<br>ТОВ ""Сфера Сім"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Львові,<br>судимість відсутня,<br>включений до виборчого списку під № 11.",http://itd.rada.gov.ua/mps/info/expage/15706/8,http://static.rada.gov.ua/dep_img7/sv11.jpg,sv11,1,22.07.1971,Вища
15732,21,mp-d20_1_skl7,7,Мартиняк Сергій Васильович,Сергій,Васильович,Мартиняк,С.В.,12.12.2012,27.11.2014,"Виборчий округ № 20, Волинська область",Виборчий округ № 20,20,Волинська область,0,Самовисування,,"освіта вища,<br>голова,<br>ТзОВ ""Агропромислова група ""Пан Курчак"",<br>безпартійний,<br>проживає в селі Гаразджа Луцького району Волинської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15732/8,http://static.rada.gov.ua/dep_img7/d20_1.jpg,d20_1,1,04.03.1971,Вища
15744,37,mp-d36_1_skl7,7,Мартовицький Артур Володимирович,Артур,Володимирович,Мартовицький,А.В.,12.12.2012,27.11.2014,"Виборчий округ № 36, Дніпропетровська область",Виборчий округ № 36,36,Дніпропетровська область,94,Партія регіонів,,"освіта вища,<br>генеральний директор,<br>публічне акціонерне товариство ""ДПЕК Павлоградвугілля"",<br>член Партії регіонів,<br>проживає в місті Павлоград Дніпропетровської області,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15744/8,http://static.rada.gov.ua/dep_img7/d36_1.jpg,d36_1,1,16.06.1964,Вища
15713,439,mp-sv20_skl7,7,Марцінків Руслан Романович,Руслан,Романович,Марцінків,Р.Р.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Свобода"" /№ у списку - 20/",,,,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",20,"освіта вища,<br>секретар Івано-Франківської міської ради,<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Івано-Франківську,<br>судимість відсутня,<br>включений до виборчого списку під № 20.",http://itd.rada.gov.ua/mps/info/expage/15713/8,http://static.rada.gov.ua/dep_img7/sv20.jpg,sv20,1,22.11.1979,Вища
15665,355,mp-ud2_skl7,7,Матіос Марія Василівна,Марія,Василівна,Матіос,М.В.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"" /№ у списку - 2/",,,,207,"Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",2,"освіта вища,<br>письменниця,<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 2.",http://itd.rada.gov.ua/mps/info/expage/15665/8,http://static.rada.gov.ua/dep_img7/ud2.jpg,ud2,2,19.12.1959,Вища
2356,58,mp-d57_1_skl7,7,Матвієнков Сергій Анатолійович,Сергій,Анатолійович,Матвієнков,С.А.,12.12.2012,27.11.2014,"Виборчий округ № 57, Донецька область",Виборчий округ № 57,57,Донецька область,94,Партія регіонів,,"освіта вища,<br>перший заступник генерального директора – головний інженер,<br>ПАТ ""ММК імені Ілліча"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/2356/8,http://static.rada.gov.ua/dep_img7/d57_1.jpg,d57_1,1,16.11.1957,Вища
2121,396,mp-kpu9_skl7,7,Матвєєв Валентин Григорович,Валентин,Григорович,Матвєєв,В.Г.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 9/",,,,5,Комуністична партія України,9,"освіта вища,<br>народний депутат України,<br>член Комуністичної партії України,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 9.",http://itd.rada.gov.ua/mps/info/expage/2121/8,http://static.rada.gov.ua/dep_img7/kpu9.jpg,kpu9,1,28.03.1943,Вища
15714,440,mp-sv21_skl7,7,Махніцький Олег Ігорович,Олег,Ігорович,Махніцький,О.І.,12.12.2012,17.03.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Свобода"" /№ у списку - 21/",,,,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",21,"освіта вища,<br>віце-президент,<br>адвокатське об’єднання ""Валько і Махніцький"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Львові,<br>судимість відсутня,<br>включений до виборчого списку під № 21.",http://itd.rada.gov.ua/mps/info/expage/15714/8,http://static.rada.gov.ua/dep_img7/sv21.jpg,sv21,1,15.03.1970,Вища
12003,156,mp-d157_1_skl7,7,Медуниця Олег Вячеславович,Олег,Вячеславович,Медуниця,О.В.,12.12.2012,27.11.2014,"Виборчий округ № 157, Сумська область",Виборчий округ № 157,157,Сумська область,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",,"освіта вища,<br>голова,<br>Сумська обласна громадська організація ""Бюро аналізу політики"",<br>безпартійний,<br>проживає в місті Сумах,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Батьківщина"".",http://itd.rada.gov.ua/mps/info/expage/12003/8,http://static.rada.gov.ua/dep_img7/d157_1.jpg,d157_1,1,27.07.1971,Вища
15782,109,mp-d109_1_skl7,7,Медяник Володимир Юрійович,Володимир,Юрійович,Медяник,В.Ю.,12.12.2012,27.11.2014,"Виборчий округ № 109, Луганська область",Виборчий округ № 109,109,Луганська область,94,Партія регіонів,,"освіта вища,<br>генеральний директор,<br>ПП ""Терра"",<br>член Партії регіонів,<br>проживає в місті Луганську,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15782/8,http://static.rada.gov.ua/dep_img7/d109_1.jpg,d109_1,1,13.06.1970,Вища
15731,20,mp-d19_1_skl7,7,Мельник Євген Іванович,Євген,Іванович,Мельник,Є.І.,12.12.2012,27.11.2014,"Виборчий округ № 19, Волинська область",Виборчий округ № 19,19,Волинська область,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",,"освіта вища,<br>директор,<br>ТзОВ ""Укртрансзахід"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Луцьку,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Свобода"".",http://itd.rada.gov.ua/mps/info/expage/15731/8,http://static.rada.gov.ua/dep_img7/d19_1.jpg,d19_1,1,14.05.1956,Вища
8825,280,mp-reg61_skl7,7,Мельник Станіслав Анатолійович,Станіслав,Анатолійович,Мельник,С.А.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 61/",,,,94,Партія регіонів,61,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Донецьку,<br>судимість відсутня,<br>включений до виборчого списку під № 61.",http://itd.rada.gov.ua/mps/info/expage/8825/8,http://static.rada.gov.ua/dep_img7/reg61.jpg,reg61,1,11.07.1961,Вища
15828,192,mp-d193_1_skl7,7,Мельниченко Володимир Володимирович,Володимир,Володимирович,Мельниченко,В.В.,12.12.2012,27.11.2014,"Виборчий округ № 193, Хмельницька область",Виборчий округ № 193,193,Хмельницька область,0,Самовисування,,"освіта вища,<br>приватний підприємець,<br>член Партії регіонів,<br>проживає в місті Кам’янець-Подільський Хмельницької області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15828/8,http://static.rada.gov.ua/dep_img7/d193_1.jpg,d193_1,1,01.02.1965,Вища
15642,284,mp-reg65_skl7,7,Мельничук Лариса Юріївна,Лариса,Юріївна,Мельничук,Л.Ю.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 65/",,,,94,Партія регіонів,65,"освіта вища,<br>керівник управління реформування власності і корпоративних прав,<br>директор департаменту із взаємодії з державними органами ТОВ ""Іст Ван"",<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 65.",http://itd.rada.gov.ua/mps/info/expage/15642/8,http://static.rada.gov.ua/dep_img7/reg65.jpg,reg65,2,23.03.1962,Вища
17401,470,mp-but66_skl7,7,Меріков Вадим Іванович,Вадим,Іванович,Меріков,В.І.,15.03.2014,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 66/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",66,"освіта вища,<br>генеральний директор,<br>ТОВ ""Феміда-Південь"",<br>безпартійний,<br>проживає в селі Мішково-Погорілове Жовтневого району Миколаївської області,<br>судимість відсутня,<br>включений до виборчого списку під № 66.",http://itd.rada.gov.ua/mps/info/expage/17401/8,http://static.rada.gov.ua/dep_img7/but66.jpg,but66,1,23.02.1976,Вища
1168,3,mp-d2_1_skl7,7,Миримський Лев Юлійович,Лев,Юлійович,Миримський,Л.Ю.,12.12.2012,27.11.2014,"Виборчий округ № 2, Автономна Республіка Крим",Виборчий округ № 2,2,Автономна Республіка Крим,35,"Партія ""Союз""",,"освіта вища,<br>голова Партії ""Союз"",<br>член Партії ""Союз"",<br>проживає в місті Сімферополі Автономної Республіки Крим,<br>судимість відсутня,<br>суб’єкт висування – Партія ""Союз"".",http://itd.rada.gov.ua/mps/info/expage/1168/8,http://static.rada.gov.ua/dep_img7/d2_1.jpg,d2_1,1,02.04.1960,Вища
11106,452,mp-reg79_skl7,7,Мирний Іван Миколайович,Іван,Миколайович,Мирний,І.М.,22.02.2013,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 79/",,,,94,Партія регіонів,79,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 79.",http://itd.rada.gov.ua/mps/info/expage/11106/8,http://static.rada.gov.ua/dep_img7/reg79.jpg,reg79,1,06.07.1954,Вища
15711,437,mp-sv18_skl7,7,Мирний Олександр Борисович,Олександр,Борисович,Мирний,О.Б.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Свобода"" /№ у списку - 18/",,,,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",18,"освіта середня,<br>директор,<br>ТОВ ""Сільськогосподарське підприємство ""Агрос-Віста"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Красилів Хмельницької області,<br>судимість відсутня,<br>включений до виборчого списку під № 18.",http://itd.rada.gov.ua/mps/info/expage/15711/8,http://static.rada.gov.ua/dep_img7/sv18.jpg,sv18,1,31.01.1961,Середня
8708,282,mp-reg63_skl7,7,Мироненко Михайло Іванович,Михайло,Іванович,Мироненко,М.І.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 63/",,,,94,Партія регіонів,63,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Конотоп Сумської області,<br>судимість відсутня,<br>включений до виборчого списку під № 63.",http://itd.rada.gov.ua/mps/info/expage/8708/8,http://static.rada.gov.ua/dep_img7/reg63.jpg,reg63,1,16.11.1954,Вища
15814,171,mp-d172_1_skl7,7,Мисик Володимир Юрійович,Володимир,Юрійович,Мисик,В.Ю.,12.12.2012,27.11.2014,"Виборчий округ № 172, Харківська область",Виборчий округ № 172,172,Харківська область,94,Партія регіонів,,"освіта вища,<br>голова фермерського господарства ""Кегичівське"",<br>член Партії регіонів,<br>проживає в смт Кулиничі Харківського району Харківської області,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15814/8,http://static.rada.gov.ua/dep_img7/d172_1.jpg,d172_1,1,31.01.1965,Вища
15693,403,mp-kpu16_skl7,7,Михайленко Ольга Дмитрівна,Ольга,Дмитрівна,Михайленко,О.Д.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 16/",,,,5,Комуністична партія України,16,"освіта вища,<br>заступник голови Чаплинської районної ради,<br>член Комуністичної партії України,<br>проживає в смт Чаплинка Херсонської області,<br>судимість відсутня,<br>включена до виборчого списку під № 16.",http://itd.rada.gov.ua/mps/info/expage/15693/8,http://static.rada.gov.ua/dep_img7/kpu16.jpg,kpu16,2,23.09.1956,Вища
15788,118,mp-d118_1_skl7,7,Михальчишин Юрій Адріянович,Юрій,Адріянович,Михальчишин,Ю.А.,12.12.2012,27.11.2014,"Виборчий округ № 118, Львівська область",Виборчий округ № 118,118,Львівська область,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",,"освіта вища,<br>старший науковий співробітник,<br>Національний університет ""Львівська політехніка"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Львові,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Свобода"".",http://itd.rada.gov.ua/mps/info/expage/15788/8,http://static.rada.gov.ua/dep_img7/d118_1.jpg,d118_1,1,14.11.1982,Вища
15810,159,mp-d160_1_skl7,7,Молоток Ігор Федорович,Ігор,Федорович,Молоток,І.Ф.,12.12.2012,27.11.2014,"Виборчий округ № 160, Сумська область",Виборчий округ № 160,160,Сумська область,0,Самовисування,,"освіта вища,<br>генеральний директор,<br>ТОВ ""Вант"" ЛТД,<br>безпартійний,<br>проживає в місті Шостка Сумської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15810/8,http://static.rada.gov.ua/dep_img7/d160_1.jpg,d160_1,1,04.06.1967,Вища
15737,28,mp-d27_1_skl7,7,Момот Олександр Іванович,Олександр,Іванович,Момот,О.І.,12.12.2012,27.11.2014,"Виборчий округ № 27, Дніпропетровська область",Виборчий округ № 27,27,Дніпропетровська область,94,Партія регіонів,,"освіта вища,<br>начальник Державного підприємства ""Придніпровська залізниця"",<br>член Партії регіонів,<br>проживає в місті Дніпропетровську,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15737/8,http://static.rada.gov.ua/dep_img7/d27_1.jpg,d27_1,1,12.06.1956,Вища
15738,29,mp-d28_1_skl7,7,Морозенко Євгеній Вадимович,Євгеній,Вадимович,Морозенко,Є.В.,12.12.2012,27.11.2014,"Виборчий округ № 28, Дніпропетровська область",Виборчий округ № 28,28,Дніпропетровська область,94,Партія регіонів,,"освіта вища,<br>голова правління,<br>ПАТ ""Дніпропетровський агрегатний завод"",<br>член Партії регіонів,<br>проживає в місті Дніпропетровську,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15738/8,http://static.rada.gov.ua/dep_img7/d28_1.jpg,d28_1,1,19.11.1958,Вища
15773,96,mp-d96_1_skl7,7,Москаленко Ярослав Миколайович,Ярослав,Миколайович,Москаленко,Я.М.,12.12.2012,27.11.2014,"Виборчий округ № 96, Київська область",Виборчий округ № 96,96,Київська область,94,Партія регіонів,,"освіта вища,<br>перший заступник голови Київської обласної державної адміністрації,<br>член Партії регіонів,<br>проживає в селі Лютіж Вишгородського району Київської області,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15773/8,http://static.rada.gov.ua/dep_img7/d96_1.jpg,d96_1,1,28.04.1975,Вища
11125,321,mp-but32_skl7,7,Москаль Геннадій Геннадійович,Геннадій,Геннадійович,Москаль,Г.Г.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 32/",,,,17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",32,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Чернівцях,<br>судимість відсутня,<br>включений до виборчого списку під № 32.",http://itd.rada.gov.ua/mps/info/expage/11125/8,http://static.rada.gov.ua/dep_img7/but32.jpg,but32,1,11.12.1950,Вища
7171,422,mp-sv3_skl7,7,Мохник Андрій Володимирович,Андрій,Володимирович,Мохник,А.В.,12.12.2012,28.02.2014,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Свобода"" /№ у списку - 3/",,,,117,"Політична партія Всеукраїнське об'єднання ""Свобода""",3,"освіта вища,<br>заступник голови політичної партії Всеукраїнське об’єднання ""Свобода"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 3.",http://itd.rada.gov.ua/mps/info/expage/7171/8,http://static.rada.gov.ua/dep_img7/sv3.jpg,sv3,1,15.06.1972,Вища
15686,386,mp-ud33_skl7,7,Мочков Олександр Борисович,Олександр,Борисович,Мочков,О.Б.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"" /№ у списку - 33/",,,,207,"Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",33,"освіта вища,<br>директор,<br>ТОВ ""КримІнвест груп ХХІ століття"",<br>член Політичної партії ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"",<br>проживає в місті Ялта Автономної Республіки Крим,<br>судимість відсутня,<br>включений до виборчого списку під № 33.",http://itd.rada.gov.ua/mps/info/expage/15686/8,http://static.rada.gov.ua/dep_img7/ud33.jpg,ud33,1,27.05.1981,Вища
9978,261,mp-reg42_skl7,7,Мошак Сергій Миколайович,Сергій,Миколайович,Мошак,С.М.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 42/",,,,94,Партія регіонів,42,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 42.",http://itd.rada.gov.ua/mps/info/expage/9978/8,http://static.rada.gov.ua/dep_img7/reg42.jpg,reg42,1,22.09.1965,Вища
15781,108,mp-d108_1_skl7,7,Мошенський Валерій Захарович,Валерій,Захарович,Мошенський,В.З.,12.12.2012,27.11.2014,"Виборчий округ № 108, Луганська область",Виборчий округ № 108,108,Луганська область,0,Самовисування,,"освіта вища,<br>генеральний директор,<br>корпорація ""ГРУПА КОМПАНІЙ ""ПЛАНЕТА"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15781/8,http://static.rada.gov.ua/dep_img7/d108_1.jpg,d108_1,1,01.06.1957,Вища
15819,180,mp-d181_1_skl7,7,Мураєв Євгеній Володимирович,Євгеній,Володимирович,Мураєв,Є.В.,12.12.2012,27.11.2014,"Виборчий округ № 181, Харківська область",Виборчий округ № 181,181,Харківська область,94,Партія регіонів,,"освіта вища,<br>голова Зміївської районної державної адміністрації,<br>член Партії регіонів,<br>проживає в місті Харкові,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/15819/8,http://static.rada.gov.ua/dep_img7/d181_1.jpg,d181_1,1,02.12.1976,Вища
5480,251,mp-reg32_skl7,7,Мхітарян Нвєр Мнацаканович,Нвєр,Мнацаканович,Мхітарян,Н.М.,12.12.2012,27.11.2014,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 32/",,,,94,Партія регіонів,32,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 32.",http://itd.rada.gov.ua/mps/info/expage/5480/8,http://static.rada.gov.ua/dep_img7/reg32.jpg,reg32,1,16.06.1960,Вища
5481,127,mp-d127_1_skl7,7,Наконечний Володимир Леонтієвич,Володимир,Леонтієвич,Наконечний,В.Л.,12.12.2012,27.11.2014,"Виборчий округ № 127, Миколаївська область",Виборчий округ № 127,127,Миколаївська область,94,Партія регіонів,,"освіта вища,<br>народний депутат України,<br>член Партії регіонів,<br>проживає в місті Києві,<br>судимість відсутня,<br>суб’єкт висування – Партія регіонів.",http://itd.rada.gov.ua/mps/info/expage/5481/8,http://static.rada.gov.ua/dep_img7/d127_1.jpg,d127_1,1,20.06.1952,Вища
15666,356,mp-ud3_skl7,7,Наливайченко Валентин Олександрович,Валентин,Олександрович,Наливайченко,В.О.,12.12.2012,17.03.2014,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"" /№ у списку - 3/",,,,207,"Політична партія ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка""",3,"освіта вища,<br>керівник групи радників,<br>ТОВ ""Смайл Холдінг Україна"",<br>член Політичної партії ""УДАР (Український Демократичний Альянс за Реформи) Віталія Кличка"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 3.",http://itd.rada.gov.ua/mps/info/expage/15666/8,http://static.rada.gov.ua/dep_img7/ud3.jpg,ud3,1,08.06.1966,Вища
15823,185,mp-d186_1_skl7,7,Негой Федір Федорович,Федір,Федорович,Негой,Ф.Ф.,12.12.2012,27.11.2014,"Виборчий округ № 186, Херсонська область",Виборчий округ № 186,186,Херсонська область,0,Самовисування,,"освіта вища,<br>генеральний директор,<br>виробнича фірма ""Нежданна"",<br>безпартійний,<br>проживає в селі Великі Копані Цюрупинського району Херсонської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15823/8,http://static.rada.gov.ua/dep_img7/d186_1.jpg,d186_1,1,09.03.1958,Вища
