id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education
8814,9195,mp-but59_skl6,6,Логвиненко Олексій Степанович,Олексій,Степанович,Логвиненко,О.С.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 59/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",59,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>директор ДП НДІ ""Регіональної політики"" Харківського національного університету ім. В.Н. Каразіна,<br>проживає в місті Харкові",http://itd.rada.gov.ua/mps/info/expage/8814/7,http://static.rada.gov.ua/dep_img6/but59.jpg,but59,1,21.05.1955,Вища
11141,9468,mp-but96_skl6,6,Лозінський Віктор Олександрович,Віктор,Олександрович,Лозінський,В.О.,23.11.2007,03.07.2009,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 96/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",96,"безпартійний,<br>освіта вища,<br>генеральний директор сільськогосподарського ТОВ ""Манжурка"",<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/11141/7,http://static.rada.gov.ua/dep_img6/but96.jpg,but96,1,06.04.1963,Вища
8816,9521,mp-reg155_skl6,6,Лук'янов Владислав Валентинович,Владислав,Валентинович,Лук'янов,В.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 155/",94,Партія регіонів,155,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br> проживає в місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/8816/7,http://static.rada.gov.ua/dep_img6/reg155.jpg,reg155,1,21.02.1964,Вища
11127,9552,mp-nuns49_skl6,6,Лук'янова Катерина Євгеніївна,Катерина,Євгеніївна,Лук'янова,К.Є.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 49/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",49,"заступник Голови політичної партії ""Вперед,<br>Україно!"",<br>освіта вища,<br>приватний підприємець,<br>проживає в  місті Вінниці",http://itd.rada.gov.ua/mps/info/expage/11127/7,http://static.rada.gov.ua/dep_img6/nuns49.jpg,nuns49,2,19.11.1969,Вища
6332,9607,mp-but56_skl6,6,Лук'янчук Руслан Валерійович,Руслан,Валерійович,Лук'янчук,Р.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 56/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",56,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/6332/7,http://static.rada.gov.ua/dep_img6/but56.jpg,but56,1,19.03.1972,Вища
8817,9569,mp-reg27_skl6,6,Лукаш Олена Леонідівна,Олена,Леонідівна,Лукаш,О.Л.,23.11.2007,12.03.2010,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 27/",94,Партія регіонів,27,"член Партії регіонів,<br>освіта вища,<br>Перший заступник Міністра Кабінету Міністрів України – начальник Управління правового забезпечення Секретаріату Кабінету Міністрів України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8817/7,http://static.rada.gov.ua/dep_img6/reg27.jpg,reg27,2,12.11.1976,Вища
5389,9532,mp-but101_skl6,6,Лукашук Олег Григорович,Олег,Григорович,Лукашук,О.Г.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 101/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",101,"член Української соціал-демократичної партії,<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/5389/7,http://static.rada.gov.ua/dep_img6/but101.jpg,but101,1,01.06.1951,Вища
15583,9733,mp-nuns85_skl6,6,Луценко Сергій Віталійович,Сергій,Віталійович,Луценко,С.В.,06.09.2012,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 85/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",85,"член політичної партії ""Вперед,<br>Україно!"",<br>освіта вища,<br>радник голови правління ВАТ ""Здолбунівський завод нестандартного обладнання"",<br>проживає в  місті Рівному",http://itd.rada.gov.ua/mps/info/expage/15583/7,http://static.rada.gov.ua/dep_img6/nuns85.jpg,nuns85,1,05.07.1960,Вища
4132,9520,mp-nuns1_skl6,6,Луценко Юрій Віталійович,Юрій,Віталійович,Луценко,Ю.В.,23.11.2007,19.12.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 1/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",1,"безпартійний,<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/4132/7,http://static.rada.gov.ua/dep_img6/nuns1.jpg,nuns1,1,14.12.1964,Вища
8706,9680,mp-reg182_skl6,6,Луцький Максим Георгійович,Максим,Георгійович,Луцький,М.Г.,30.03.2010,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 182/",94,Партія регіонів,182,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br> проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8706/7,http://static.rada.gov.ua/dep_img6/reg182.jpg,reg182,1,04.06.1976,Вища
7718,9413,mp-reg46_skl6,6,Льовочкін Сергій Володимирович,Сергій,Володимирович,Льовочкін,С.В.,23.11.2007,12.03.2010,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 46/",94,Партія регіонів,46,"член Партії регіонів,<br>освіта вища,<br>Керівник Апарату Прем’єр-міністра України,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/7718/7,http://static.rada.gov.ua/dep_img6/reg46.jpg,reg46,1,17.07.1972,Вища
11109,9714,mp-reg105_skl6,6,Льовочкіна Юлія Володимирівна,Юлія,Володимирівна,Льовочкіна,Ю.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 105/",94,Партія регіонів,105,"безпартійна ,<br>освіта вища,<br>голова наглядової ради Миколаївського комбінату хлібопродуктів,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/11109/7,http://static.rada.gov.ua/dep_img6/reg105.jpg,reg105,2,17.02.1977,Вища
7879,9404,mp-nuns8_skl6,6,Ляпіна Ксенія Михайлівна,Ксенія,Михайлівна,Ляпіна,К.М.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 8/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",8,"член Народного Союзу ""Наша Україна"",<br>освіта вища,<br>керівник аналітичної групи громадської організації ""Інститут конкурентного суспільства"",<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/7879/7,http://static.rada.gov.ua/dep_img6/nuns8.jpg,nuns8,2,05.05.1964,Вища
8818,9564,mp-but29_skl6,6,Ляшко Олег Валерійович,Олег,Валерійович,Ляшко,О.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 29/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",29,"безпартійний,<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8818/7,http://static.rada.gov.ua/dep_img6/but29.jpg,but29,1,03.12.1972,Вища
8826,9500,mp-reg143_skl6,6,Мірошниченко Юрій Романович,Юрій,Романович,Мірошниченко,Ю.Р.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 143/",94,Партія регіонів,143,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8826/7,http://static.rada.gov.ua/dep_img6/reg143.jpg,reg143,1,03.02.1970,Вища
8827,9477,mp-but57_skl6,6,Міщенко Сергій Григорович,Сергій,Григорович,Міщенко,С.Г.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 57/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",57,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8827/7,http://static.rada.gov.ua/dep_img6/but57.jpg,but57,1,13.08.1971,Вища
1350,9687,mp-reg189_skl6,6,Майборода Сергій Федотович,Сергій,Федотович,Майборода,С.Ф.,30.03.2010,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 189/",94,Партія регіонів,189,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br> проживає в місті Миколаєві",http://itd.rada.gov.ua/mps/info/expage/1350/7,http://static.rada.gov.ua/dep_img6/reg189.jpg,reg189,1,24.04.1959,Вища
8819,9485,mp-but76_skl6,6,Макієнко Володимир Петрович,Володимир,Петрович,Макієнко,В.П.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 76/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",76,"член партії Всеукраїнське об’єднання ""Батьківщина"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8819/7,http://static.rada.gov.ua/dep_img6/but76.jpg,but76,1,20.11.1955,Вища
2186,9522,mp-reg47_skl6,6,Макеєнко Володимир Володимирович,Володимир,Володимирович,Макеєнко,В.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 47/",94,Партія регіонів,47,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br> проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2186/7,http://static.rada.gov.ua/dep_img6/reg47.jpg,reg47,1,17.08.1965,Вища
11158,9287,mp-but120_skl6,6,Маліч Олег Володимирович,Олег,Володимирович,Маліч,О.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 120/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",120,"безпартійний,<br>освіта вища,<br>заступник голови Наглядової ради АТ ""Київська пересувна механізована колона-2"",<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/11158/7,http://static.rada.gov.ua/dep_img6/but120.jpg,but120,1,27.05.1960,Вища
8820,9505,mp-reg64_skl6,6,Малишев Володимир Степанович,Володимир,Степанович,Малишев,В.С.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 64/",94,Партія регіонів,64,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/8820/7,http://static.rada.gov.ua/dep_img6/reg64.jpg,reg64,1,26.07.1950,Вища
8821,9599,mp-reg66_skl6,6,Мальцев Володимир Олександрович,Володимир,Олександрович,Мальцев,В.О.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 66/",94,Партія регіонів,66,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Макіївка Донецької області",http://itd.rada.gov.ua/mps/info/expage/8821/7,http://static.rada.gov.ua/dep_img6/reg66.jpg,reg66,1,20.04.1974,Вища
8822,9611,mp-reg169_skl6,6,Маньковський Григорій Володимирович,Григорій,Володимирович,Маньковський,Г.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 169/",94,Партія регіонів,169,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Чернігові",http://itd.rada.gov.ua/mps/info/expage/8822/7,http://static.rada.gov.ua/dep_img6/reg169.jpg,reg169,1,24.03.1954,Вища
379,9588,mp-kpu14_skl6,6,Мармазов Євген Васильович,Євген,Васильович,Мармазов,Є.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 14/",5,Комуністична партія України,14,"член Комуністичної партії України,<br>освіта вища,<br>народний депутат України V скликання,<br>секретар Комітету Верховної Ради України з питань паливно-енергетичного комплексу,<br>ядерної політики та ядерної безпеки,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/379/7,http://static.rada.gov.ua/dep_img6/kpu14.jpg,kpu14,1,14.06.1938,Вища
2323,9355,mp-nuns48_skl6,6,Мартиненко Микола Володимирович,Микола,Володимирович,Мартиненко,М.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 48/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",48,"член Народного Союзу ""Наша Україна"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в  місті Києві",http://itd.rada.gov.ua/mps/info/expage/2323/7,http://static.rada.gov.ua/dep_img6/nuns48.jpg,nuns48,1,12.01.1961,Вища
2096,9577,mp-kpu6_skl6,6,Мартинюк Адам Іванович,Адам,Іванович,Мартинюк,А.І.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 6/",5,Комуністична партія України,6,"член Комуністичної партії України,<br>освіта вища,<br>Перший заступник Голови Верховної Ради України V скликання,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2096/7,http://static.rada.gov.ua/dep_img6/kpu6.jpg,kpu6,1,16.08.1950,Вища
8823,9275,mp-nuns65_skl6,6,Марущенко Володимир Станіславович,Володимир,Станіславович,Марущенко,В.С.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 65/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",65,"заступник Голови Партії Християнсько-Демократичний Союз,<br>освіта вища,<br>проживає в  місті Києві",http://itd.rada.gov.ua/mps/info/expage/8823/7,http://static.rada.gov.ua/dep_img6/nuns65.jpg,nuns65,1,25.12.1967,Вища
2262,9335,mp-nuns22_skl6,6,Матвієнко Анатолій Сергійович,Анатолій,Сергійович,Матвієнко,А.С.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 22/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",22,"голова Української республіканської партії “Собор”,<br>освіта вища,<br>президент Інституту відкритої політики,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2262/7,http://static.rada.gov.ua/dep_img6/nuns22.jpg,nuns22,1,23.03.1953,Вища
5500,9450,mp-reg131_skl6,6,Матвійчук Едуард Леонідович,Едуард,Леонідович,Матвійчук,Е.Л.,23.11.2007,16.04.2010,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 131/",94,Партія регіонів,131,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br> проживає в місті Ужгороді",http://itd.rada.gov.ua/mps/info/expage/5500/7,http://static.rada.gov.ua/dep_img6/reg131.jpg,reg131,1,27.04.1963,Вища
2121,9587,mp-kpu12_skl6,6,Матвєєв Валентин Григорович,Валентин,Григорович,Матвєєв,В.Г.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 12/",5,Комуністична партія України,12,"член Комуністичної партії України,<br>освіта вища,<br>народний депутат України V скликання,<br>член Комітету Верховної Ради України з питань правосуддя,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/2121/7,http://static.rada.gov.ua/dep_img6/kpu12.jpg,kpu12,1,28.03.1943,Вища
2101,9371,mp-kpu27_skl6,6,Матвєєв Володимир Йосипович,Володимир,Йосипович,Матвєєв,В.Й.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Комуністична партія України /№ у списку - 27/",5,Комуністична партія України,27,"член Комуністичної партії України,<br>освіта вища,<br>пенсіонер,<br>проживає в місті Миколаєві",http://itd.rada.gov.ua/mps/info/expage/2101/7,http://static.rada.gov.ua/dep_img6/kpu27.jpg,kpu27,1,24.07.1943,Вища
13424,9675,mp-nuns82_skl6,6,Матчук Віктор Йосипович,Віктор,Йосипович,Матчук,В.Й.,16.02.2010,03.07.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 82/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",82,"член Народного Союзу ""Наша Україна"",<br>освіта вища,<br>голова Рівненської обласної державної адміністрації,<br>проживає в  місті Рівному",http://itd.rada.gov.ua/mps/info/expage/13424/7,http://static.rada.gov.ua/dep_img6/nuns82.jpg,nuns82,1,05.06.1959,Вища
2178,9678,mp-reg180_skl6,6,Мельник Петро Володимирович,Петро,Володимирович,Мельник,П.В.,30.03.2010,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 180/",94,Партія регіонів,180,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Ірпінь Київської області",http://itd.rada.gov.ua/mps/info/expage/2178/7,http://static.rada.gov.ua/dep_img6/reg180.jpg,reg180,1,18.06.1957,Вища
8825,9351,mp-reg80_skl6,6,Мельник Станіслав Анатолійович,Станіслав,Анатолійович,Мельник,С.А.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 80/",94,Партія регіонів,80,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/8825/7,http://static.rada.gov.ua/dep_img6/reg80.jpg,reg80,1,11.07.1961,Вища
11106,9494,mp-reg102_skl6,6,Мирний Іван Миколайович,Іван,Миколайович,Мирний,І.М.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 102/",94,Партія регіонів,102,"безпартійний,<br>освіта вища,<br>віце-президент із загальних питань авіакомпанія ""ЕЕС-Авіа"" ЛТД,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/11106/7,http://static.rada.gov.ua/dep_img6/reg102.jpg,reg102,1,06.07.1954,Вища
8708,9610,mp-reg144_skl6,6,Мироненко Михайло Іванович,Михайло,Іванович,Мироненко,М.І.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 144/",94,Партія регіонів,144,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Сумах",http://itd.rada.gov.ua/mps/info/expage/8708/7,http://static.rada.gov.ua/dep_img6/reg144.jpg,reg144,1,16.11.1954,Вища
395,9457,mp-but131_skl6,6,Мовчан Павло Михайлович,Павло,Михайлович,Мовчан,П.М.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія , партія  ""Реформи і порядок"" /№ у списку - 131/",183,"""Блок Юлії Тимошенко"" – Виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія, партія ""Реформи і порядок""",131,"безпартійний ,<br>освіта вища,<br>пенсіонер,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/395/7,http://static.rada.gov.ua/dep_img6/but131.jpg,but131,1,13.07.1939,Вища
5468,9489,mp-nuns43_skl6,6,Мойсик Володимир Романович,Володимир,Романович,Мойсик,В.Р.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"" , Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни /№ у списку - 43/",184,"Блок ""НАША УКРАЇНА – НАРОДНА САМООБОРОНА"": Народний Союз ""Наша Україна"", Політична партія ""Вперед, Україно!"", Народний Рух України, Українська Народна Партія, Українська республіканська партія ""Собор"", Партія Християнсько-Демократичний Союз, Європейська партія України, Громадянська партія ""ПОРА"", Партія захисників Вітчизни",43,"член Народного Союзу ""Наша Україна"",<br>освіта вища,<br>тимчасово не працює,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/5468/7,http://static.rada.gov.ua/dep_img6/nuns43.jpg,nuns43,1,18.08.1957,Вища
8828,9292,mp-reg57_skl6,6,Момот Сергій Васильович,Сергій,Васильович,Момот,С.В.,23.11.2007,12.12.2012,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 57/",94,Партія регіонів,57,"член Партії регіонів,<br>освіта вища,<br>народний депутат України V скликання,<br>проживає в місті Києві",http://itd.rada.gov.ua/mps/info/expage/8828/7,http://static.rada.gov.ua/dep_img6/reg57.jpg,reg57,1,14.05.1963,Вища
