id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education
8803,9012,mp-but8_skl5,5,Курило Віталій Семенович,Віталій,Семенович,Курило,В.С.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 8/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",8,"безпартійний,<br>освіта вища,<br>ректор Луганського національного педагогічного університету імені Тараса Шевченка,<br>проживає у місті Луганську",http://itd.rada.gov.ua/mps/info/expage/8803/6,http://static.rada.gov.ua/dep_img5/but8.jpg,but8,1,02.02.1957,Вища
8692,8838,mp-but65_skl5,5,Куровський Іван Іванович,Іван,Іванович,Куровський,І.І.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 65/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",65,"безпартійний,<br>освіта вища,<br>старший науковий співробітник Науково-дослідного інституту будівельної механіки Київського національного університету будівництва і архітектури,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8692/6,http://static.rada.gov.ua/dep_img5/but65.jpg,but65,1,28.06.1951,Вища
8804,8815,mp-but36_skl5,5,Курпіль Степан Володимирович,Степан,Володимирович,Курпіль,С.В.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 36/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",36,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>голова правління ЗАТ ""Видавничий Дім ""Високий Замок"",<br>проживає у місті Львові",http://itd.rada.gov.ua/mps/info/expage/8804/6,http://static.rada.gov.ua/dep_img5/but36.jpg,but36,1,23.07.1959,Вища
2287,8951,mp-nu47_skl5,5,Кучеренко Олексій Юрійович,Олексій,Юрійович,Кучеренко,О.Ю.,,25.05.2006,14.06.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 47/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",47,"член Політичної партії ""Народний Союз Наша Україна"",<br>освіта вища,<br>тимчасово не працює,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/2287/6,http://static.rada.gov.ua/dep_img5/nu47.jpg,nu47,1,03.04.1961,Вища
8805,9105,mp-reg11_skl5,5,Кушнарьов Євгеній Петрович,Євгеній,Петрович,Кушнарьов,Є.П.,Кушнарьов Євген Петрович,25.05.2006,17.01.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 11/",94,Партія регіонів,11,"член Партії регіонів,<br>освіта вища,<br>голова Народно-демократичного об'єднання ""Нова Україна"",<br>проживає у місті Харкові",http://itd.rada.gov.ua/mps/info/expage/8805/6,http://static.rada.gov.ua/dep_img5/reg11.jpg,reg11,1,29.01.1951,Вища
5612,8985,mp-reg108_skl5,5,Лісін Микола Павлович,Микола,Павлович,Лісін,М.П.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 108/",94,Партія регіонів,108,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5612/6,http://static.rada.gov.ua/dep_img5/reg108.jpg,reg108,1,02.11.1964,Вища
9782,9168,mp-reg200_skl5,5,Літвінов Володимир Григорович,Володимир,Григорович,Літвінов,В.Г.,,14.09.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 200/",94,Партія регіонів,200,"член Партії регіонів,<br>освіта базова вища,<br>бригадир прохідників відокремленого підрозділу,<br>""Шахта ""Добропільська"",<br>проживає у місті Добропілля Донецької області",http://itd.rada.gov.ua/mps/info/expage/9782/6,http://static.rada.gov.ua/dep_img5/reg200.jpg,reg200,1,11.05.1949,Вища базова
2510,9050,mp-reg53_skl5,5,Лєщинський Олександр Олегович,Олександр,Олегович,Лєщинський,О.О.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 53/",94,Партія регіонів,53,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/2510/6,http://static.rada.gov.ua/dep_img5/reg53.jpg,reg53,1,02.03.1964,Вища
8806,8976,mp-but88_skl5,5,Лабунська Анжеліка Вікторівна,Анжеліка,Вікторівна,Лабунська,А.В.,,25.05.2006,14.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 88/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",88,"безпартійна,<br>освіта вища,<br>директор ЮК ""Фінанси та кредит Лекс"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8806/6,http://static.rada.gov.ua/dep_img5/but88.jpg,but88,2,02.11.1967,Вища
8807,8874,mp-reg54_skl5,5,Ландік Володимир Іванович,Володимир,Іванович,Ландік,В.І.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 54/",94,Партія регіонів,54,"член Партії регіонів,<br>освіта вища,<br>перший заступник голови Луганського обласного відділення Партії регіонів,<br>проживає у місті Луганську",http://itd.rada.gov.ua/mps/info/expage/8807/6,http://static.rada.gov.ua/dep_img5/reg54.jpg,reg54,1,27.12.1949,Вища
741,8904,mp-reg18_skl5,5,Ландик Валентин Іванович,Валентин,Іванович,Ландик,В.І.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 18/",94,Партія регіонів,18,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/741/6,http://static.rada.gov.ua/dep_img5/reg18.jpg,reg18,1,22.11.1946,Вища
742,8797,mp-nu39_skl5,5,Лановий Володимир Тимофійович,Володимир,Тимофійович,Лановий,В.Т.,,25.05.2006,08.06.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 39/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",39,"член Народного Руху України,<br>освіта вища,<br>Постійний представник Президента України в Кабінеті Міністрів України,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/742/6,http://static.rada.gov.ua/dep_img5/nu39.jpg,nu39,1,17.06.1952,Вища
5425,8894,mp-reg135_skl5,5,Лапін Євген Васильович,Євген,Васильович,Лапін,Є.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 135/",94,Партія регіонів,135,"безпартійний,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5425/6,http://static.rada.gov.ua/dep_img5/reg135.jpg,reg135,1,15.11.1950,Вища
2179,8995,mp-reg65_skl5,5,Ларін Сергій Миколайович,Сергій,Миколайович,Ларін,С.М.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 65/",94,Партія регіонів,65,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/2179/6,http://static.rada.gov.ua/dep_img5/reg65.jpg,reg65,1,01.01.1962,Вища
8808,9022,mp-but73_skl5,5,Лебедєв Павло Валентинович,Павло,Валентинович,Лебедєв,П.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 73/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",73,"безпартійний,<br>освіта вища,<br>начальник відділу науково-технічної інформації Інституту проблем екології та енергозбереження,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8808/6,http://static.rada.gov.ua/dep_img5/but73.jpg,but73,1,12.07.1962,Вища
2224,8823,mp-but24_skl5,5,Левцун Володимир Іванович,Володимир,Іванович,Левцун,В.І.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 24/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",24,"член Української соціал-демократичної партії,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/2224/6,http://static.rada.gov.ua/dep_img5/but24.jpg,but24,1,14.06.1952,Вища
8809,8806,mp-nu35_skl5,5,Левченко Катерина Борисівна,Катерина,Борисівна,Левченко,К.Б.,,25.05.2006,14.06.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 35/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",35,"безпартійна,<br>освіта вища,<br>радник Міністра внутрішніх справ України з прав людини та гендерних питань,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8809/6,http://static.rada.gov.ua/dep_img5/nu35.jpg,nu35,2,30.11.1966,Вища
8810,8793,mp-reg149_skl5,5,Ледида Олександр Олександрович,Олександр,Олександрович,Ледида,О.О.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 149/",94,Партія регіонів,149,"член Партії регіонів,<br>освіта вища,<br>голова спостережної ради акціонерного товариства закритого типу ""Міжгірський лісокомбінат"",<br>проживає у селі Барвінку Ужгородського району Закарпатської області",http://itd.rada.gov.ua/mps/info/expage/8810/6,http://static.rada.gov.ua/dep_img5/reg149.jpg,reg149,1,28.09.1957,Вища
7383,8907,mp-reg91_skl5,5,Лелюк Олексій Володимирович,Олексій,Володимирович,Лелюк,О.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 91/",94,Партія регіонів,91,"член Партії регіонів,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/7383/6,http://static.rada.gov.ua/dep_img5/reg91.jpg,reg91,1,30.11.1969,Вища
10051,9178,mp-nu86_skl5,5,Лещенко Віктор Миколайович,Віктор,Миколайович,Лещенко,В.М.,,31.10.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 86/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",86,"член Партії промисловців і підприємців України,<br>освіта вища,<br>начальник управління  з питань діяльності правоохоронних органів,<br>оборонної та мобілізаційної роботи Харківської обласної державної адміністрації,<br>проживає в місті Харкові",http://itd.rada.gov.ua/mps/info/expage/10051/6,http://static.rada.gov.ua/dep_img5/nu86.jpg,nu86,1,13.05.1959,Вища
8905,8868,mp-reg191_skl5,5,Лещинський Олександр Михайлович,Олександр,Михайлович,Лещинський,О.М.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 191/",94,Партія регіонів,191,"член Партії регіонів,<br>освіта вища,<br>заступник директора філії відкритого акціонерного товариства ""Павлоградвугілля"" підприємства ""Павлоградвантажтранс"",<br>проживає у місті Павлограді Дніпропетровської області",http://itd.rada.gov.ua/mps/info/expage/8905/6,http://static.rada.gov.ua/dep_img5/reg191.jpg,reg191,1,14.12.1939,Вища
8811,9023,mp-nu5_skl5,5,Лижичко Руслана Степанівна,Руслана,Степанівна,Лижичко,Р.С.,,25.05.2006,19.06.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 5/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",5,"безпартійна,<br>освіта вища,<br>заступник директора товариства з обмеженою відповідальністю ""Студія звукозапису ""Люксен"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8811/6,http://static.rada.gov.ua/dep_img5/nu5.jpg,nu5,2,24.05.1973,Вища
8812,8839,mp-reg97_skl5,5,Лисов Ігор Володимирович,Ігор,Володимирович,Лисов,І.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 97/",94,Партія регіонів,97,"член Партії регіонів,<br>освіта вища,<br>заступник голови,<br>начальник Головного управління комунальної власності Київської міської державної адміністрації,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8812/6,http://static.rada.gov.ua/dep_img5/reg97.jpg,reg97,1,14.07.1958,Вища
8705,8879,mp-reg16_skl5,5,Литвинов Леонід Федорович,Леонід,Федорович,Литвинов,Л.Ф.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 16/",94,Партія регіонів,16,"член Партії регіонів,<br>освіта вища,<br>радник генерального директора відкритого акціонерного товариства ""Єнакієвський металургійний завод"",<br>проживає у місті Єнакієвому Донецької області",http://itd.rada.gov.ua/mps/info/expage/8705/6,http://static.rada.gov.ua/dep_img5/reg16.jpg,reg16,1,07.07.1944,Вища
8813,8730,mp-reg158_skl5,5,Личук Володимир Іванович,Володимир,Іванович,Личук,В.І.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 158/",94,Партія регіонів,158,"член Партії регіонів,<br>освіта вища,<br>голова Івано-Франківського обласного відділення Партії регіонів,<br>проживає у місті Калуші Івано-Франківської області",http://itd.rada.gov.ua/mps/info/expage/8813/6,http://static.rada.gov.ua/dep_img5/reg158.jpg,reg158,1,15.05.1961,Вища
8814,9106,mp-but58_skl5,5,Логвиненко Олексій Степанович,Олексій,Степанович,Логвиненко,О.С.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 58/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",58,"безпартійний,<br>освіта вища,<br>директор  Науково-дослідного інституту  Регіональної політики  Харківського національного університету,<br>проживає у місті Харкові",http://itd.rada.gov.ua/mps/info/expage/8814/6,http://static.rada.gov.ua/dep_img5/but58.jpg,but58,1,21.05.1955,Вища
8815,8993,mp-nu70_skl5,5,Лопушанський Андрій Ярославович,Андрій,Ярославович,Лопушанський,А.Я.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 70/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",70,"член Конгресу Українських Націоналістів,<br>освіта вища,<br>перший заступник голови правління НАК ""Нафтогаз України"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8815/6,http://static.rada.gov.ua/dep_img5/nu70.jpg,nu70,1,04.12.1962,Вища
1173,9048,mp-but6_skl5,5,Лук'яненко Левко Григорович,Левко,Григорович,Лук'яненко,Л.Г.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 6/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",6,"безпартійний,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у селі Хотові Києво-Святошинського району  Київської області",http://itd.rada.gov.ua/mps/info/expage/1173/6,http://static.rada.gov.ua/dep_img5/but6.jpg,but6,1,24.08.1927,Вища
8816,8825,mp-reg133_skl5,5,Лук'янов Владислав Валентинович,Владислав,Валентинович,Лук'янов,В.В.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 133/",94,Партія регіонів,133,"член Партії регіонів,<br>освіта вища,<br>директор товариства з обмеженою відповідальністю ""Фінфорт"",<br>проживає у місті Донецьку",http://itd.rada.gov.ua/mps/info/expage/8816/6,http://static.rada.gov.ua/dep_img5/reg133.jpg,reg133,1,21.02.1964,Вища
6332,8775,mp-but56_skl5,5,Лук'янчук Руслан Валерійович,Руслан,Валерійович,Лук'янчук,Р.В.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 56/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",56,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>помічник-консультант народного депутата України,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/6332/6,http://static.rada.gov.ua/dep_img5/but56.jpg,but56,1,19.03.1972,Вища
8817,9107,mp-reg26_skl5,5,Лукаш Олена Леонідівна,Олена,Леонідівна,Лукаш,О.Л.,,25.05.2006,11.01.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 26/",94,Партія регіонів,26,"безпартійна,<br>освіта вища,<br>тимчасово не працює,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8817/6,http://static.rada.gov.ua/dep_img5/reg26.jpg,reg26,2,12.11.1976,Вища
5389,8981,mp-but114_skl5,5,Лукашук Олег Григорович,Олег,Григорович,Лукашук,О.Г.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 114/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",114,"член Української соціал-демократичної партії,<br>освіта вища,<br>народний депутат України IV скликання,<br> проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5389/6,http://static.rada.gov.ua/dep_img5/but114.jpg,but114,1,01.06.1951,Вища
8706,8937,mp-but48_skl5,5,Луцький Максим Георгійович,Максим,Георгійович,Луцький,М.Г.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 48/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",48,"безпартійний,<br>освіта вища,<br>проректор з корпоративного управління Національного авіаційного університету,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8706/6,http://static.rada.gov.ua/dep_img5/but48.jpg,but48,1,04.06.1976,Вища
7879,9144,mp-nu7_skl5,5,Ляпіна Ксенія Михайлівна,Ксенія,Михайлівна,Ляпіна,К.М.,,25.05.2006,08.06.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 7/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",7,"член Політичної партії ""Народний Союз Наша Україна"",<br>освіта вища,<br>народний депутат України  IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/7879/6,http://static.rada.gov.ua/dep_img5/nu7.jpg,nu7,2,05.05.1964,Вища
8818,9053,mp-but26_skl5,5,Ляшко Олег Валерійович,Олег,Валерійович,Ляшко,О.В.,,25.05.2006,12.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 26/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",26,"безпартійний,<br>освіта вища,<br>головний редактор газети ""Свобода"" закритого акціонерного товариства  ""Редакція газети ""Політика"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8818/6,http://static.rada.gov.ua/dep_img5/but26.jpg,but26,1,03.12.1972,Вища
8826,9054,mp-reg123_skl5,5,Мірошниченко Юрій Романович,Юрій,Романович,Мірошниченко,Ю.Р.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 123/",94,Партія регіонів,123,"член Партії регіонів,<br>освіта вища,<br>президент громадської організації ""Центр ефективного управління"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8826/6,http://static.rada.gov.ua/dep_img5/reg123.jpg,reg123,1,03.02.1970,Вища
9783,9165,mp-reg195_skl5,5,Мітрошкін Ігор Олександрович,Ігор,Олександрович,Мітрошкін,І.О.,,14.09.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 195/",94,Партія регіонів,195,"член Партії регіонів,<br>освіта вища,<br>віце-президент акціонерного комерційного банку ""Імексбанк"",<br>проживає у місті Одесі",http://itd.rada.gov.ua/mps/info/expage/9783/6,http://static.rada.gov.ua/dep_img5/reg195.jpg,reg195,1,12.06.1950,Вища
8827,9042,mp-but57_skl5,5,Міщенко Сергій Григорович,Сергій,Григорович,Міщенко,С.Г.,,25.05.2006,15.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 57/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",57,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>тимчасово не працює,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8827/6,http://static.rada.gov.ua/dep_img5/but57.jpg,but57,1,13.08.1971,Вища
1350,8851,mp-reg184_skl5,5,Майборода Сергій Федотович,Сергій,Федотович,Майборода,С.Ф.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Партія регіонів /№ у списку - 184/",94,Партія регіонів,184,"член Партії регіонів,<br>освіта вища,<br>заступник голови з організаційних питань Миколаївського обласного відділення Партії регіонів,<br>проживає у місті Миколаєві",http://itd.rada.gov.ua/mps/info/expage/1350/6,http://static.rada.gov.ua/dep_img5/reg184.jpg,reg184,1,24.04.1959,Вища
5477,9013,mp-nu20_skl5,5,Майко Віталій Іванович,Віталій,Іванович,Майко,В.І.,,25.05.2006,23.11.2007,"Багатомандатний загальнодержавний виборчий округ, Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія  Християнсько-Дем.Союз /№ у списку - 20/",177,"Блок ""НАША УКРАЇНА"": Політична партія ""Народний Союз Наша Україна"", Народний Рух України, Партія промисловців і підприємців України, Конгрес Українських Націоналістів, Українська республіканська партія ""Собор"", Партія Християнсько-Дем.Союз",20,"член Партії промисловців і підприємців України,<br>освіта вища,<br>народний депутат України IV скликання,<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/5477/6,http://static.rada.gov.ua/dep_img5/nu20.jpg,nu20,1,15.05.1936,Вища
8819,8734,mp-but76_skl5,5,Макієнко Володимир Петрович,Володимир,Петрович,Макієнко,В.П.,,25.05.2006,14.06.2007,"Багатомандатний загальнодержавний виборчий округ, ""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об’єднання ""Батьківщина"", Українська соціал-демократична партія "" /№ у списку - 76/",178,"""Блок Юлії Тимошенко"" - виборчий блок політичних партій ""Всеукраїнське об'єднання ""Батьківщина"", Українська соціал-демократична партія""",76,"член Всеукраїнського об’єднання ""Батьківщина"",<br>освіта вища,<br>головний консультант ТОВ ""Промбуд"",<br>проживає у місті Києві",http://itd.rada.gov.ua/mps/info/expage/8819/6,http://static.rada.gov.ua/dep_img5/but76.jpg,but76,1,20.11.1955,Вища
