id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,other_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,college,old_profession,posts_text,factions_text,resignation_text
105801,mp-d58_skl1,1,Теряник Віктор Іванович,Віктор,Іванович,Теряник,В.І.,,15.05.1990,10.05.1994,"Краснолуцький виборчий округ № 58, Луганська область",Краснолуцький виборчий округ № 58,58,Луганська область,"Член КПРС з 1986, член ком. комс. ш-ти, чл. бюро МК ЛКСМУ, чл. ОК ЛКСМУ, гол. міськ. ради воїнів запасу",5,Комуністична партія України,"Народився 25.04.1961, с. Солонці Миргород. р-ну, Полт. обл., українець, освіта середня.\n1976 -учень ПТУ № 36, м. Красний Луч.\n1979 -машиніст електровозу ш-ти ім. 60-річчя Великої Жовт. револ., ВО ""Донбас-антрацит"".\n1981 -служба в Прикорд. військах, обмежений контингент рад. військ в Афганістані.\n1983 -машиніст електровозу, гірн. роб. очисного вибою видобув. дільн. ш-ти ім. 60-річчя Великої Жовт. револ., ВО ""Донбасантрацит"".\nЧлен КПРС з 1986, член ком. комс. ш-ти, чл. бюро МК ЛКСМУ, чл. ОК ЛКСМУ, гол. міськ. ради воїнів запасу.\nВисунутий канд. у нар. деп. труд. кол. ш-ти ім. 60-річчя Великої Жовтневої революції.\n18.03.1990 -нар. деп. Української РСР (2-Й тур -51.92 %, 6 претендентів).\nСекретар Комісії ВР України у справах ветеранів, пенсіонерів, інвалідів, репресованих, малозабезпечених і воїнів-інтернаціоналістів.\nНагороджений медалями ""За відвагу"", ""Від вдячного Афганського Народу"", Грамотою Президії Верховної Ради СРСР ""Воїну-інтернаціоналісту"".\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=105801,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D58.JPG,d58,1,25.04.1961,середня,,,"Секретар Комісії ВР України у справах ветеранів, пенсіонерів, інвалідів, репресованих, малозабезпечених і воїнів-інтернаціоналістів",,
105901,mp-d59_skl1,1,Лобач В'ячеслав Іванович,В'ячеслав,Іванович,Лобач,В.І.,,15.05.1990,10.05.1994,"Лисичанський виборчий округ № 59, Луганська область",Лисичанський виборчий округ № 59,59,Луганська область,"Член КПРС (1972-1991), чл. МК, ОК КПУ",5,Комуністична партія України,"Народився 20.08.1946, м. Ровеньки, Ворошиловград. обл., в родині роб., українець, освіта вища, інженер-механік, Ворошиловградський машинобудівний інститут, ВПШ при ЦК КПУ.\n1964 -студент Ворошиловград. машинобуд. інститут.\n1969 -інженер Кадіїв. вагонобуд. заводу Ворошиловград. обл.\n1970 -строкова військ. служба.\n1971 -інженер Кадіїв. вагонобуд. заводу.\n1973 -перший секр. Кадіїв. МК ЛКСМУ.\n1976 -другий секр. Луган. ОК ЛКСМУ.\n1980 -другий секр. Стаханів. МК КПУ, Ворошиловград. обл.\n1987 -перший секр. Лисичан. МК КПУ.\n1991 -гол. Лисичан. міськ. ради нар. деп., гол. виконкому.\n1994 -гол. Лисичан. міськ. ради нар. деп.\n1996 -гол. упр., ген. дир. ВАТ ""ЛІНОС"".\nЧлен КПРС (1972-1991), чл. МК, ОК КПУ.\nВисунутий кандидатом у народні депутати трудовим колективом заводу гумових виробів, автотрансп. підпр. № 10970, ш-ти м. 60-річчя Радянської України, тресту ""Лисичанськхімнафтобуд"", пленумом міськкому і профспілок прац. нар. освіти.\n18.03.1990 -народний депутат Української РСР (2-й тур -50.03%, 5 претендентів).\nЧлен Комісії ВР України у закордонних справах.\nВходив до групи ""Рада"".\nКандидат у народні депутати України XIII скликання Верховної Ради, висунутий трудовим колективом (1-й тур -11.58%, 3-є місце, 12 претендентів).\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=105901,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D59.JPG,d59,1,20.08.1946,вища,"Ворошиловградський машинобудівний інститут, ВПШ при ЦК КПУ",інженер-механік,Член Комісії ВР України у закордонних справах,"Входив до групи ""Рада""",
145701,mp-d6_skl1,1,Івашко Володимир Антонович,Володимир,Антонович,Івашко,В.А.,,15.05.1990,19.07.1990,"Дарницький виборчий округ № 6, м. Київ",Дарницький виборчий округ № 6,6,м. Київ,"Член КПРС (1960-1991), член Політбюро ЦК КПРС, член Політбюро ЦК КПУ; депутат ВР УРСР XI скликання",5,Комуністична партія України,"Народився 28.10.1932, м. Полтава, в родині роб., українець, освіта вища, гірничий інженер, Харківський гірничий інститут.\n1950 -студент Харків. гірн. інституту.\n1955 -на викл. та кер. посадах у ВУЗах м. Харкова.\n1973 -зав. від. науки, секр. Харків. ОК КПУ.\n1986 -секр. ЦК КПУ, політ. радник уряду Демократичної Республіки Афганістан.\n1987 -перший секр. Дніпропетровського ОК КПУ.\n1988 -Другий, перший секретар ЦК КПУ.\n1990 -перший заступник Генерального секретаря ЦК КПРС.\nЧлен КПРС (1960-1991), член Політбюро ЦК КПРС, член Політбюро ЦК КПУ; депутат ВР УРСР XI скликання.\n18.03.1990 -народний депутат Української РСР (2-й тур -52.91, 12 претендентів).\nГолова Верховної Ради України.\nНагороджений орденами Трудового Червоного Прапора, Дружби народів, двома медалями СРСР та Демократичної Республіки Афганістан.\nКандидат економічних наук, доцент.\nСклав повноваження у зв'язку з переходом на роботу в ЦК КПРС.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=145701,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D6.JPG,d6,1,28.10.1932,вища,Харківський гірничий інститут,гірничий інженер,Голова Верховної Ради України,,Склав повноваження у зв'язку з переходом на роботу в ЦК КПРС
106001,mp-d60_skl1,1,Головач Володимир Михайлович,Володимир,Михайлович,Головач,В.М.,,15.05.1990,10.05.1994,"Первомайський виборчий округ № 60, Луганська область",Первомайський виборчий округ № 60,60,Луганська область,"Член КПРС 1984-91, секретар парткому дільниці, заст. секретаря організації ЛКСМУ ш-ти, член ОК ЛКСМУ",5,Комуністична партія України,"Народився 29.11.1963 року в м. Первомайську, Ворошиловградської обл., в робітничій сім'ї, українець, освіта середня.\n1981 Токар механічного цеху ш-ти ім. Менжинського ВО ""Первомайськвугілля"".\n1982 Служба в Радянській Армії.\n1984 Машиніст підземного устаткування, гірничий робітник очисного вибою дільниці N 4 ш-ти ім. Менжинського ВО ""Первомайськвугілля"".\nЧлен КПРС 1984-91, секретар парткому дільниці, заст. секретаря організації ЛКСМУ ш-ти, член ОК ЛКСМУ;\nВисунутий кандидатом в народні депутати пленумом Первомайського МК ЛКСМУ.\n18.03 1990 обраний Народним депутатом України, 2-й тур 62.19% голосів, 5 претендентів.\nВходив до групи ""Центр"".\nСекретар Комісії ВР України з питань розвитку базових галузей народного господарства.\nОдружений, має дитину.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106001,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D60.JPG,d60,1,29.11.1963,середня,,,Секретар Комісії ВР України з питань розвитку базових галузей народного господарства,"Входив до групи ""Центр""",
106101,mp-d61_skl1,1,Базілянський Лев Леонідович,Лев,Леонідович,Базілянський,Л.Л.,,15.05.1990,10.05.1994,"Ровеньківський виборчий округ № 61, Луганська область",Ровеньківський виборчий округ № 61,61,Луганська область,"Член КПРС з 1964 року, член МК КПУ; депутат міської Ради",5,Комуністична партія України,"Народився 25.07.1937 року, росіянин, освіта вища, гірничий інженер Донецький політехнічний інститут.\n1959 Студент Ровеньківського гірничого технікуму.\n1962 Електрослюсар, гірничий майстер, секретар комітету ЛКСМУ, ш-ти N 71 тресту ""Фрунзевугілля"".\n19 Студент Донецького політехнічного інституту.\n1970 Начальник дільниці, заст. головного іженера, головний інженер, директор шахтоуправління ""Ворошиловське"".\n1990 Голова Ровеньківської міської Ради народних депутатів, голова виконкому.\nЧлен КПРС з 1964 року, член МК КПУ; депутат міської Ради.\nВисунутий кандидатом в народні депутати трудовим колективом шахтоуправління ""Ворошиловське"".\n18.03 1990 обраний Народним депутатом України, 2-й тур 47.98% голосів, 10 претендентів.\nДо груп, фракцій не входив.\nЧлен Комісії ВР у справах ветеранів, пенсіонерів, інвалідів, репресованих, малозабезпечених і воїнів-інтернаціоналістів.\nНагороджений орденом Дружби народів, медаллю, Почесною грамотою Президії ВР УРСР.\nОдружений, має двох дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106101,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D61.JPG,d61,1,25.07.1937,вища,Донецький політехнічний інститут,гірничий інженер,,"До груп, фракцій не входив",
106201,mp-d62_skl1,1,Сальніченко Віталій Миколайович,Віталій,Миколайович,Сальніченко,В.М.,,15.05.1990,10.05.1994,"Рубіжанський виборчий округ № 62, Луганська область",Рубіжанський виборчий округ № 62,62,Луганська область,"Член КПРС з 1967 року, член МК та ОК КПУ; депутат міської та обласної Рад",5,Комуністична партія України,"Народився 10.08.1940 року в м. Костянтинівці, Донецької обл., в сім'ї службовців, росіянин, освіта вища, інженер -маркшейдер, будівельник Харківський інженерно-будівельний інститут.\n1957 Слюсар Горлівського управління ""Хіммонтаж-211"".\n1958 Студент Дніпропетровського гірничого інституту.\n1963 Слюсар, Сєверодонецького управління ""Спецбуд"" тресту ""Сєвєродонецькбудмеханізація"".\n1964 Майстер, виконроб, старший виконроб Рубіжанського управління ""Спецбуд"".\n1968 Головний інженер, начальник управління ""Рубіжанськспецбуд"".\n1975 Начальник БМУ, тресту ""Лисичанськспецбуд"".\n1976 Начальник БМУ ""Рубіжанськспецбуд"", керуючий трестом ""Рубіжанськхімбуд"".\n1994 Секретар Посольства України в Російській Федерації.\nЧлен КПРС з 1967 року, член МК та ОК КПУ; депутат міської та обласної Рад.\nВисунутий кандидатом у народні депутати трудовим колективом тресту ""Рубіжанськхімбуд"", Спец.Буд. Упр. ""Відділбуд"" ТБО ""Ворошиловградхімбуд""\n17.03 1990 обраний Народним депутатом України, 2-й тур 52.54% голосів, 5, претендентів.\nВходив до групи ""Промисловці"".\nЧлен Комісії ВР України з питань будівництва, архітектури та житлово-комунального господарства.\nКандидат в Народні депутати України Верховної Ради XIII скликання висунутий трудовим колективом 1-й тур -5.37% 6-те місце з 11-ти претендентів.\nОдружений, має дитину.\nНагороджений орденом ""Знак Пошани"".",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106201,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D62.JPG,d62,1,10.08.1940,вища,Харківський інженерно-будівельний інститут,"інженер -маркшейдер, будівельник","Член Комісії ВР України з питань будівництва, архітектури та житлово-комунального господарства","Входив до групи ""Промисловці""",
106301,mp-d63_skl1,1,Гавриленко Микола Мефодійович,Микола,Мефодійович,Гавриленко,М.М.,,15.05.1990,10.05.1994,"Свердловський виборчий округ № 63, Луганська область",Свердловський виборчий округ № 63,63,Луганська область,"Член КПРС; депутат міської Ради, ВР УРСР XI скликання; дійсний член Технологічної, Гірничої, Екологічної Академій наук України; член Геологічного товариства України",5,Комуністична партія України,"Народився 02.01.1937 року в с. Малі Гирли, Нововоронцовського р-ону, Херсонської обл., в сім'ї селян, українець, освіта вища, гірничий інженер, Дніпропетровський гірничий інститут.\n1954 Студент Дніпропетровського гірничого інституту.\n1959 Буровий майстер, технолог бурових робіт степової експедиції Мінгеол. СРСР.\n1962 Ст. інженер з гірничих робіт виробничого відділу тресту ""Луганськгеологія"" головного управління геології та охорони надр\n1963 Головний інженер, начальник Должанської геологорозвідувальної експедиції тресту ""Ворошиловградгеологія"" м. Свердловськ.\n1971 Експерт бурових робіт Іранської національної металургійної корпорації м. Тегеран.\n1973 Доцент кафедри техніки розвідки родовищ корисних копалин, Дніпропетровського гірничого інституту.\n1975 Головний інженер, генеральний директор ВГО ""Ворошиловградгеологія"".\n1981 Перший заступник, Міністр геології УРСР\n1987 ген. директор Українського ВО з геологорозвідувальних робіт\n1988 Начальник Головного Українського координаційного геологічного управління ""Укргеологія"", заст. Міністра геології СРСР\n1991 Голова Державного Комітету з геології та використання надр України\nЧлен КПРС; депутат міської Ради, ВР УРСР XI скликання; дійсний член Технологічної, Гірничої, Екологічної Академій наук України; член Геологічного товариства України.\nВисунутий кандидатом у народні депутати трудовим колективом Должанської геологорозвідувальної експедиції.\n18.03 1990 обраний Народним депутатом України, 2-й тур 63.16% голосів, 7, претендентів.\nГолова підкомісії Комісії ВР України у питаннях екології та раціонального природокористування.\nНагороджений орденами ""Знак Пошани"", Трудового Червоного Прапора, двома медалями, Почесною грамотою Президії ВР УРСР, Лауреат премії РМ СРСР, Державної Премії України, присвоєно почесне звання ""Почесний розвідник надр"".\nЧлен-кореспондент Академії гірничих наук України, кандидат технічних наук, доцент.\nОдружений, має дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106301,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D63.JPG,d63,1,02.01.1937,вища,Дніпропетровський гірничий інститут,гірничий інженер,Голова підкомісії Комісії ВР України у питаннях екології та раціонального природокористування,,
106401,mp-d64_skl1,1,Ліщина Богдан Миколайович,Богдан,Миколайович,Ліщина,Б.М.,,15.05.1990,10.05.1994,"Сєверодонецький виборчий округ № 64, Луганська область",Сєверодонецький виборчий округ № 64,64,Луганська область,Член КПРС 1968-91; депутат обласної Ради,5,Комуністична партія України,"Народився 4.07.1937 року в с. Чистилів, Тернопільської обл., в сім'ї селян, українець, освіта вища, інженер-механік хімічних виробництв, Харківський політехнічний інститут імені В.І.Леніна.\n1953 Студент Харківського політехнічного інституту імені В.І. Леніна.\n1958 Майстер, механік, заст. начальника, начальник цеху, головний механік об'єднання, директор, генеральний директор виробничого об'єднання ""Азот"" ім. Ленінського комсомолу м. Сєверодонецьк.\nЧлен КПРС 1968-91; депутат обласної Ради.\nВисунутий кандидатом в народні депутати трудовими колективами автотранспортного підприємства 10920, Сєвєродонецького об'єднання ""Азот"", державного науково-дослідного і проектного інституту метанолу, компонентів моторних палив та продуктів органічного синтезу.\n18.03 1990 обраний Народним депутатом України, 2-й тур 74.27% голосів, 11, претендентів.\nЧлен Комісії ВР України з питань економічної реформи і управління народним господарством.\nНагороджений орденами Леніна, Трудового Червоного Прапора, медалями, лауреат державної премії УРСР, премії РМ СРСР.\nАкадемік Академії інженерних наук України.\nОдружений, має двоє дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106401,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D64.JPG,d64,1,04.07.1937,вища,Харківський політехнічний інститут імені В.І.Леніна,інженер-механік хімічних виробництв,Член Комісії ВР України з питань економічної реформи і управління народним господарством,,
106501,mp-d65_skl1,1,Фоменко Геннадій Петрович,Геннадій,Петрович,Фоменко,Г.П.,,15.05.1990,10.05.1994,"Стахановський виборчий округ № 65, Луганська область",Стахановський виборчий округ № 65,65,Луганська область,Член КПРС 1973-91; депутат міської Ради,5,Комуністична партія України,"Народився 25.02.1943 року, в м. Стаханові Ворошиловградської обл., в сім'ї робітника, українець, освіта вища, інженер-механік, Комунарський гірничо-металургійний інститут.\n1960 Учень токаря, токар Кадієвського машинобудівного заводу\n1962 Водій автоколони N 5 Стаханівської автобази, Стаханівського автотресту.\n1962 Служба в Радянській Армії.\n1965 Студент Комунарського гірничо-металургійного інституту\n1970 Майстер, нач. планового бюро, заст. начальника цеху, нач. відділу, головний інженер, директор Стахановського машинобудівного заводу.\n1989 Голова виконкому, голова Стаханівської міської Ради народних депутатів.\n199? Перший заступник голови Луганської обласної Ради з виконавчої роботи, Перший заступник глави, В.О. глави, глава Луганської обласної держадміністрації.\nЧлен КПРС 1973-91; депутат міської Ради.\nВисунутий кандидатом в народні депутати трудовими колективами Стахановського хлібокомбінату та Стахановського філіалу Ізюмського приладобудівного заводу.\n18.03 1990 обраний Народним депутатом України, 2-й тур 51.63% голосів, 8 претендентів.\nЧлен Комісії ВР України з питань діяльності Рад народних депутатів, розвитку місцевого самоврядування.\nОдружений, має дитину.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106501,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D65.JPG,d65,1,25.02.1943,вища,Комунарський гірничо-металургійний інститут,інженер-механік,"Член Комісії ВР України з питань діяльності Рад народних депутатів, розвитку місцевого самоврядування",,
106601,mp-d66_skl1,1,Бондаренко Віктор Степанович,Віктор,Степанович,Бондаренко,В.С.,,15.05.1990,10.05.1994,"Антрацитівський виборчий округ № 66, Луганська область",Антрацитівський виборчий округ № 66,66,Луганська область,"Член КПРС, член парткому заводу, член МК КПУ",5,Комуністична партія України,"Народився 26.03.1943 року, в м. Ішимбаї Башкірської АРСР, в робітничій сім'ї, українець, освіта вища, інженер-хімік-технолог, ведучий спеціаліст по управлінню, Казанський хіміко-технологічний інститут, Академію народного господарства при РМ СРСР.\n1964 Студент Казанського хіміко-технологічного інституту.\n1968 Майстер -заст. директора Копєйського заводу пластмас Челябинська обл. РРФСР.\n1981 Директор Режевського хімічного заводу Свердловська обл. РРФСР.\n1986 Директор, генеральний директор хімічного об'єднання ім. Петровського, м. Петровське Луганської обл.\nЧлен КПРС, член парткому заводу, член МК КПУ.\nВисунутий кандидатом в народні депутати трудовим колективом хімічного заводу ім. Петровського.\n18.03 1990 обраний Народним депутатом України, 2-й тур 59.47% голосів, 6 претендентів.\nВходив до групи ""Промисловці"".\nЧлен Комісії ВР України з питань оборони і державної безпеки.\n04.1994 Обраний Народним депутатом України, Верховної Ради XIII скликання, 2-й тур, 65.97% голосів, 4 претенденти.\nНагороджений орденом ""Знак пошани"", відзнакою Президента України, медаллю.\nОдружений, має дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106601,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D66.JPG,d66,1,26.03.1943,вища,"Казанський хіміко-технологічний інститут, Академію народного господарства при РМ СРСР","інженер-хімік-технолог, ведучий спеціаліст по управлінню",Член Комісії ВР України з питань оборони і державної безпеки,"Входив до групи ""Промисловці""",
106701,mp-d67_skl1,1,Ляхов Іван Андрійович,Іван,Андрійович,Ляхов,І.А.,,15.05.1990,10.05.1994,"Біловодський виборчий округ № 67, Луганська область",Біловодський виборчий округ № 67,67,Луганська область,,5,Комуністична партія України,"Народився 06.04.1936 року, росіянин, освіта вища, інженер-технолог Дніпропетровський гірничий інститут, Академію суспільних наук при ЦК КПРС.\n1953 Студент Дніпропетровського гірничого інституту.\n1958 Майстер, нач. відділу, тресту Кіроввугілля, Луганська обл.\n1962 Перший секретар Кіровського зонального промислового комітету ЛКСМУ, Другий, Перший секретар Луганського ОК ЛКСМУ, Перший секретар Краснодонського МК КПУ.\n1983 Інспектор ЦК КПУ, Перший секретар Луганського МК КПУ\n1981 Секретар, Другий, Перший секретар Івано-Франківського ОК КПУ.\n1985 Зав. відділом організаційно-партійної роботи ЦК КПУ.\n1987 Перший секретар Луганського ОК КПУ, інспектор ЦК КПУ.\nЗаступник начальника управління внутрішніх справ Луганської Області.\nВисунутий кандидатом у народні депутати трудовими колективами Новоолександрівського кінного заводу, СШ 1,2, центральної лікарні Біловодського р-ону, колгоспу ""Комунар"" Стрілецького кінного заводу Міловськогор-ону, радгосу ""Марківський"", колгоспу ""Дружба"" Марківського р-ону, колгоспу ""Рассвєт"", Новоайдарського р-ону.\n04.03 1990 обраний Народним депутатом України, 1-й тур 62.01% голосів, 2 претенденти.\nВходив до групи ""За радянську суверенну Україну"".\nЧлен Комісії ВР України у питаннях соціальної політики та праці.\nОдружений, має дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106701,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D67.JPG,d67,1,06.04.1936,вища,"Дніпропетровський гірничий інститут, Академію суспільних наук при ЦК КПРС",інженер-технолог,Член Комісії ВР України у питаннях соціальної політики та праці,"Входив до групи ""За радянську суверенну Україну""",
106801,mp-d68_skl1,1,Шульга Микола Олександрович,Микола,Олександрович,Шульга,М.О.,,15.05.1990,10.05.1994,"Лутугинський виборчий округ № 68, Луганська область",Лутугинський виборчий округ № 68,68,Луганська область,Член КПРС 1965-91,5,Комуністична партія України,"Народився 29.09.1943 року в с. Лисому, Краснодонського р-ону Ворошиловградської обл., в сім'ї службовців, українець, вища, історик Ростовський державний університет.\n1958 Студент Луганського будівельного технікуму.\n1962 Майстер, нормувальник будівельно-монтажної дільниці тресту ""Укррадгоспспецбуд"".\n1962 Служба в Радянській армії.\n1965 Студент Томського держуніверситету.\n1966 Студент Ростовського державного університету.\n1969 Відповідальний секретар Ростовського міського відділення Всеросійського товариства охорони пам'ятників.\n1970 Служба в Радянській Армії.\n1972 Аспірант Інституту філософії АН УРСР.\n1975 Молодший, старший науковий співробітник Інституту філософії АН УРСР.\n1980 Інструктор, консультант, зав. сектором, заст. завідуючого відділом, зав. відділом національних відносин, зав. відділу науки та навчальних закладів ЦК КПУ.\n1994 Міністр України у справах національностей, міграції та культів.\n1995 Заступник директора Інституту соціології НАН України.\nЧлен КПРС 1965-91.\nВисунутий кандидатом в народні депутати трудовими колективами шахт ""Білорічинська"", колгоспу ""Червоний Жовтень"", птахорадгоспу ""Лутугинський"".\n18.03 1990 обраний Народним депутатом України, 2-й тур 76.21% голосів, 5 претендентів.\nВходив до групи ""Рада"".\nГолова Комісії, Член Комісії ВР України з питань державного суверенітету, міжреспубліканських і міжнаціональних відносин.\nДоктор соціологічних наук.\nОдружений, має двоє дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106801,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D68.JPG,d68,1,29.09.1943,вища,Ростовський державний університет,історик,"Голова Комісії, Член Комісії ВР України з питань державного суверенітету, міжреспубліканських і міжнаціональних відносин","Входив до групи ""Рада""",
106901,mp-d69_skl1,1,Церт Микола Петрович,Микола,Петрович,Церт,М.П.,,15.05.1990,10.05.1994,"Перевальський виборчий округ № 69, Луганська область",Перевальський виборчий округ № 69,69,Луганська область,,0,Самовисування,"Народився 20.12.1955 року в селищі Бугаївка, Перевальського р-ону Ворошиловградської обл., в сім'ї робітників, українець, освіта середня.\n1971 Учень ПТУ N 2 селище Комисарівка Луганської обл.\n1973 Тракторист колгоспу ""Зоря комунізму"" Кремінського р-ону Ворошиловоградської обл.\n1974 Служба в Радянській Армії.\n1976 Тракторист, водій заготівельної їдальні, методист по фізкультурі та спорту роздрібного об'єднання м. Благовєщенськ Амурська обл. РРФСР.\n1983 Гірничий робітник очисного вибою, майстер-підривник шахти ""Перевальська"".\nЧлен ради трудового колективу шахти ""Перевальська"", член ради трудового колективу об'єднання ""Ворошиловградвугілля"".\nВисунутий кандидатом у народні депутати трудовим колективом шахти ""Перевальська"".\n18.03 1990 обраний Народним депутатом України, 2-й тур 59.71% голосів, 6 претендентів.\nВходив до групи ""Центр"".\nГолова підкомісії з питань державної безпеки, Член Комісії ВР України з питань оборони і державної безпеки.\nОдружений, має троє дітей.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=106901,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D69.JPG,d69,1,20.12.1955,середня,,,"Голова підкомісії з питань державної безпеки, Член Комісії ВР України з питань оборони і державної безпеки","Входив до групи ""Центр""",
100601,mp-d6_1_skl1,1,Фокін Вітольд Павлович,Вітольд,Павлович,Фокін,В.П.,,21.03.1991,10.05.1994,"Дарницький виборчий округ № 6, м. Київ",Дарницький виборчий округ № 6,6,м. Київ,"Член КПРС, Член ЦК КПУ, Член ЦК КПРС; Народний депутат СРСР від Лисичанського нац -тер. виб. округу, Луганська область; депутат ВР УРСР X, XI скликань; президент фонду гуманітарних та економічних зв'язків з Російською Федерацією",5,Комуністична партія України,"Народився 25.10.1932 в с. Новомиколаївка, Запорізької обл. в сім'ї службовців, росіянин, освіта вища, Дніпропетровський гірничий інститут імені Артема, Московський гірничий інститут.\n1954 Помічник начальника дільниці шахти ""Центральна Борковська"" Луганської обл.\n1957 Заступник головного інженера шахтоуправління, начальник шахти N32 м. Антрацит.\n1963 Заступник начальника комбінату ""Донбасантрацит"", керуючий тресту ""Первомайськвугілля"", головний інженер комбінату "" Ворошиловградвугілля"", Начальник комбінату "" Свердловантрацит"".\n1971-72 Нач відділу Держплану УРСР.\n1972-79 Заст. голови Держплану УРСР.\n1979-87 Перший заст. голови Держплану УРСР.\n1987-90 Голова Держплану УРСР.\n07.1990-11.90 Заступник Голови Ради Міністрів УРСР, голова Держкомітету УРСР з економіки.\n04.1991-10.92 Голова Ради Міністрів, Прем'єр-Міністр України.\n1993 Науковий співробітник Інституту світової економіки і міжнародних відносин.\nЧлен КПРС, Член ЦК КПУ, Член ЦК КПРС; Народний депутат СРСР від Лисичанського нац -тер. виб. округу, Луганська область; депутат ВР УРСР X, XI скликань; президент фонду гуманітарних та економічних зв'язків з Російською Федерацією.\nВисунутий кандидатом у народні депутати.\n17.03 1991 обраний Народним депутатом України, 1-й тур, 64.5% голосів, 5 претендентів.\nДо груп, фракцій не входив.\nНагороджений двома орденами Трудового Червоного Прапора, орденом "" Знак Пошани "", медалі, Державна премія УРСР.\nКандидат технічних наук.\nОдружений, має двоє дітей.\nСклав повноваження у зв'язку з закінченням їх строку.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=100601,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D6_1.JPG,d6_1,1,25.10.1932,вища,"Дніпропетровський гірничий інститут імені Артема, Московський гірничий інститут",,,"До груп, фракцій не входив",Склав повноваження у зв'язку з закінченням їх строку
100701,mp-d7_skl1,1,Духов Борис Інокентійович,Борис,Інокентійович,Духов,Б.І.,,15.05.1990,10.05.1994,"Залізничний виборчий округ № 7, м. Київ",Залізничний виборчий округ № 7,7,м. Київ,Член КПРС,5,Комуністична партія України,"Народився 09.11.1937 року, росіянин, освіта вища, Київське вище артилерійське училище, Військову академію Генерального штабу Збройних Сил СРСР.\nНачальник військової академії протиповітряної оборони, сухопутних військ імені маршала О.М. Василевського.\nЧлен КПРС.\nВисунутий кандидатом у народні депутати.\n18.03 1990 обраний Народним депутатом України, 2-й тур 50.61% голосів, 22 претенденти.\nЧлен Комісії ВР України з питань оборони і державної безпеки\nСклав повноваження у зв'язку з переходом на роботу в Центральний апарат Міністерства Оборони СРСР.\nНагороджений орденами Червоного Прапора, Червоної Зірки, ""За службу Батьківщині у Збройних Силах СРСР"" III ступеню.",http://w1.c1.rada.gov.ua/pls/radan_gs09/d_ank_arh?kod=100701,http://static.rada.gov.ua/zakon/new/DEPUTAT1/Foto/D7.JPG,d7,1,09.11.1937,вища,"Київське вище артилерійське училище, Військову академію Генерального штабу Збройних Сил СРСР",,Член Комісії ВР України з питань оборони і державної безпеки,,Склав повноваження у зв'язку з переходом на роботу в Центральний апарат Міністерства Оборони СРСР
