id,rada_id,nreg,convocation,full_name,first_name,second_name,last_name,short_name,date_begin,date_end,district_text,district_name,district_num,region_name,party_text,party_id,party_name,num_in_party,anketa_data,anketa_url,photo,photo_id,gender,birthday,education,resignation_text
8815,90,mp-d125_1_skl8,8,Лопушанський Андрій Ярославович,Андрій,Ярославович,Лопушанський,А.Я.,27.11.2014,29.08.2019,"Виборчий округ № 125, Львівська область",Виборчий округ № 125,125,Львівська область,,0,Самовисування,,"освіта вища,<br>тимчасово не працює,<br>член політичної партії Конгрес Українських Націоналістів,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/8815/9,http://static.rada.gov.ua/dep_img8/d125_1.jpg,d125_1,1,04.12.1962,Вища,
18116,38,mp-d60_1_skl8,8,Лубінець Дмитро Валерійович,Дмитро,Валерійович,Лубінець,Д.В.,27.11.2014,29.08.2019,"Виборчий округ № 60, Донецька область",Виборчий округ № 60,60,Донецька область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>юрист,<br>КФГ ""Практика"",<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в місті Волноваха Донецької області,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/18116/9,http://static.rada.gov.ua/dep_img8/d60_1.jpg,d60_1,1,04.07.1981,Вища,
6332,198,mp-nf18_skl8,8,Лук'янчук Руслан Валерійович,Руслан,Валерійович,Лук'янчук,Р.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 18/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",18,"освіта вища,<br>народний депутат України,<br>перший заступник голови Комітету Верховної Ради України з питань інформатизації та інформаційних технологій,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 18.",http://itd.rada.gov.ua/mps/info/expage/6332/9,http://static.rada.gov.ua/dep_img8/nf18.jpg,nf18,1,19.03.1972,Вища,
15662,199,mp-nf19_skl8,8,Лунченко Валерій Валерійович,Валерій,Валерійович,Лунченко,В.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 19/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",19,"освіта вища,<br>народний депутат України,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Хуст Закарпатської області,<br>судимість відсутня,<br>включений до виборчого списку під № 19.",http://itd.rada.gov.ua/mps/info/expage/15662/9,http://static.rada.gov.ua/dep_img8/nf19.jpg,nf19,1,13.10.1982,Вища,
18054,372,mp-but3_skl8,8,Луценко Ігор Вікторович,Ігор,Вікторович,Луценко,І.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, політична партія Всеукраїнське об'єднання ""Батьківщина"" /№ у списку - 3/",,,,"політична партія Всеукраїнське об'єднання ""Батьківщина""",17,"Політична партія Всеукраїнське об'єднання ""Батьківщина""",3,"освіта вища,<br>спецбатальйон ГУ МВС України в Київській області,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 3.",http://itd.rada.gov.ua/mps/info/expage/18054/9,http://static.rada.gov.ua/dep_img8/but3.jpg,but3,1,10.11.1978,Вища,
15647,439,mp-bp70_skl8,8,Луценко Ірина Степанівна,Ірина,Степанівна,Луценко,І.С.,27.01.2015,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 70/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",70,"освіта вища,<br>народний депутат України,<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 70,<br>на цей час- Представник Президента України у Верховній Раді України.",http://itd.rada.gov.ua/mps/info/expage/15647/9,http://static.rada.gov.ua/dep_img8/bp70.jpg,bp70,2,07.02.1966,Вища,
4132,242,mp-bp2_skl8,8,Луценко Юрій Віталійович,Юрій,Віталійович,Луценко,Ю.В.,27.11.2014,12.05.2016,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 2/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",2,"освіта вища,<br>Голова,<br>ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 2.",http://itd.rada.gov.ua/mps/info/expage/4132/9,http://static.rada.gov.ua/dep_img8/bp2.jpg,bp2,1,14.12.1964,Вища,НДУ Особиста письмова заява про складення повноважень
7718,336,mp-ob12_skl8,8,Льовочкін Сергій Володимирович,Сергій,Володимирович,Льовочкін,С.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 12/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",12,"освіта вища,<br>голова,<br>благодійна організація ""Фонд Сергія Льовочкіна ""Нова Україна"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 12.",http://itd.rada.gov.ua/mps/info/expage/7718/9,http://static.rada.gov.ua/dep_img8/ob12.jpg,ob12,1,17.07.1972,Вища,
11109,340,mp-ob16_skl8,8,Льовочкіна Юлія Володимирівна,Юлія,Володимирівна,Льовочкіна,Ю.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 16/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",16,"освіта вища,<br>народний депутат України,<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 16.",http://itd.rada.gov.ua/mps/info/expage/11109/9,http://static.rada.gov.ua/dep_img8/ob16.jpg,ob16,2,17.02.1977,Вища,
18117,127,mp-d166_1_skl8,8,Люшняк Микола Володимирович,Микола,Володимирович,Люшняк,М.В.,27.11.2014,29.08.2019,"Виборчий округ № 166, Тернопільська область",Виборчий округ № 166,166,Тернопільська область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>генеральний директор,<br>ТОВ ""Золотники Агро"",<br>безпартійний,<br>проживає в селі Петриків Тернопільського району Тернопільської області,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/18117/9,http://static.rada.gov.ua/dep_img8/d166_1.jpg,d166_1,1,08.02.1974,Вища,
8818,350,mp-rp1_skl8,8,Ляшко Олег Валерійович,Олег,Валерійович,Ляшко,О.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Радикальна Партія Олега Ляшка /№ у списку - 1/",,,,Радикальна Партія Олега Ляшка,206,Радикальна Партія Олега Ляшка,1,"освіта вища,<br>народний депутат України,<br>член Радикальної Партії Олега Ляшка,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 1.",http://itd.rada.gov.ua/mps/info/expage/8818/9,http://static.rada.gov.ua/dep_img8/rp1.jpg,rp1,1,03.12.1972,Вища,
18014,310,mp-sp15_skl8,8,Мірошніченко Іван Володимирович,Іван,Володимирович,Мірошніченко,І.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 15/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",15,"освіта вища,<br>тимчасово не працює,<br>безпартійний,<br>проживає в селі Гатне Києво-Святошинського району Київської області,<br>судимість відсутня,<br>включений до виборчого списку під № 15.",http://itd.rada.gov.ua/mps/info/expage/18014/9,http://static.rada.gov.ua/dep_img8/sp15.jpg,sp15,1,29.08.1972,Вища,
18030,324,mp-sp31_skl8,8,Мірошник Андрій Миколайович,Андрій,Миколайович,Мірошник,А.М.,27.11.2014,13.05.2015,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 31/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",31,"освіта вища,<br>директор департаменту бізнесу фіксованого зв’язку,<br>ПАТ ""Датагруп"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 31.",http://itd.rada.gov.ua/mps/info/expage/18030/9,http://static.rada.gov.ua/dep_img8/sp31.jpg,sp31,1,02.11.1980,Вища,НДУ Особиста письмова заява про складення повноважень
8826,394,mp-ob20_skl8,8,Мірошниченко Юрій Романович,Юрій,Романович,Мірошниченко,Ю.Р.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 20/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",20,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в м. Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 20.",http://itd.rada.gov.ua/mps/info/expage/8826/9,http://static.rada.gov.ua/dep_img8/ob20.jpg,ob20,1,03.02.1970,Вища,
8827,72,mp-d98_1_skl8,8,Міщенко Сергій Григорович,Сергій,Григорович,Міщенко,С.Г.,27.11.2014,29.08.2019,"Виборчий округ № 98, Київська область",Виборчий округ № 98,98,Київська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/8827/9,http://static.rada.gov.ua/dep_img8/d98_1.jpg,d98_1,1,13.08.1971,Вища,
15972,430,mp-bp66_skl8,8,Макар'ян Давид Борисович,Давид,Борисович,Макар'ян,Д.Б.,04.12.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 66/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",66,"освіта вища,<br>помічник-консультант народного депутата України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 66.",http://itd.rada.gov.ua/mps/info/expage/15972/9,http://static.rada.gov.ua/dep_img8/bp66.jpg,bp66,1,12.08.1984,Вища,
18163,7,mp-d16_1_skl8,8,Македон Юрій Миколайович,Юрій,Миколайович,Македон,Ю.М.,27.11.2014,29.08.2019,"Виборчий округ № 16, Вінницька область",Виборчий округ № 16,16,Вінницька область,,0,Самовисування,,"освіта вища,<br>керівник,<br>ТОВ ""Вікторія транспорт"",<br>безпартійний,<br>проживає в місті Могилів-Подільський Вінницької області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/18163/9,http://static.rada.gov.ua/dep_img8/d16_1.jpg,d16_1,1,24.10.1980,Вища,
17974,391,mp-bp6_skl8,8,Мамчур Юлій Валерійович,Юлій,Валерійович,Мамчур,Ю.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 6/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",6,"освіта вища,<br>командир,<br>військова частина,<br>безпартійний,<br>проживає в місті Миколаєві,<br>судимість відсутня,<br>включений до виборчого списку під № 6.",http://itd.rada.gov.ua/mps/info/expage/17974/9,http://static.rada.gov.ua/dep_img8/bp6.jpg,bp6,1,15.08.1971,Вища,
18013,309,mp-sp14_skl8,8,Маркевич Ярослав Володимирович,Ярослав,Володимирович,Маркевич,Я.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Об'єднання ""САМОПОМІЧ"" /№ у списку - 14/",,,,"Політична партія ""Об'єднання ""САМОПОМІЧ""",212,"Політична партія ""Об'єднання ""САМОПОМІЧ""",14,"освіта загальна середня,<br>фізична особа - підприємець,<br>безпартійний,<br>проживає в місті Харкові,<br>судимість відсутня,<br>включений до виборчого списку під № 14.",http://itd.rada.gov.ua/mps/info/expage/18013/9,http://static.rada.gov.ua/dep_img8/sp14.jpg,sp14,1,03.12.1973,Середня загальна,
2323,194,mp-nf14_skl8,8,Мартиненко Микола Володимирович,Микола,Володимирович,Мартиненко,М.В.,27.11.2014,22.12.2015,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 14/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",14,"освіта вища,<br>народний депутат України,<br>голова Комітету Верховної Ради України з питань паливно-енергетичного комплексу,<br>ядерної політики та ядерної безпеки,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 14.",http://itd.rada.gov.ua/mps/info/expage/2323/9,http://static.rada.gov.ua/dep_img8/nf14.jpg,nf14,1,12.01.1961,Вища,НДУ Особиста письмова заява про складення повноважень
15732,11,mp-d20_1_skl8,8,Мартиняк Сергій Васильович,Сергій,Васильович,Мартиняк,С.В.,27.11.2014,29.08.2019,"Виборчий округ № 20, Волинська область",Виборчий округ № 20,20,Волинська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>голова підкомітету з питань банківської діяльності Комітету Верховної Ради України з питань фінансів і банківської діяльності,<br>безпартійний,<br>проживає в селі Гаразджа Луцького району Волинської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15732/9,http://static.rada.gov.ua/dep_img8/d20_1.jpg,d20_1,1,04.03.1971,Вища,
15744,392,mp-d36_1_skl8,8,Мартовицький Артур Володимирович,Артур,Володимирович,Мартовицький,А.В.,27.11.2014,29.08.2019,"Виборчий округ № 36, Дніпропетровська область",Виборчий округ № 36,36,Дніпропетровська область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Павлоград Дніпропетровської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15744/9,http://static.rada.gov.ua/dep_img8/d36_1.jpg,d36_1,1,16.06.1964,Вища,
18118,65,mp-d90_1_skl8,8,Марченко Олександр Олександрович,Олександр,Олександрович,Марченко,О.О.,27.11.2014,29.08.2019,"Виборчий округ № 90, Київська область",Виборчий округ № 90,90,Київська область,,-542,"\tПолітична партія Всеукраїнське об'єднання ""Свобода""",,"освіта вища,<br>генеральний директор,<br>ТДВ&#160;""Білоцерківський кар'єр"",<br>член політичної партії Всеукраїнське об’єднання ""Свобода"",<br>проживає в місті Біла Церква Київської області,<br>судимість відсутня,<br>суб’єкт висування – політична партія Всеукраїнське об’єднання ""Свобода"".",http://itd.rada.gov.ua/mps/info/expage/18118/9,http://static.rada.gov.ua/dep_img8/d90_1.jpg,d90_1,1,14.01.1965,Вища,
17966,230,mp-nf52_skl8,8,Масоріна Олена Сергіївна,Олена,Сергіївна,Масоріна,О.С.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 52/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",52,"освіта вища,<br>заступник голови правління,<br>БЛАГОДІЙНА ОРГАНІЗАЦІЯ ""БЛАГОДІЙНИЙ ФОНД ""ВОЛОНТЕРСЬКА СОТНЯ ""УКРАЇНА – СВІТ"",<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 52.",http://itd.rada.gov.ua/mps/info/expage/17966/9,http://static.rada.gov.ua/dep_img8/nf52.jpg,nf52,2,17.03.1986,Вища,
15665,424,mp-bp7_skl8,8,Матіос Марія Василівна,Марія,Василівна,Матіос,М.В.,02.12.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 7/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",7,"освіта вища,<br>народний депутат України,<br>безпартійнa,<br>проживає в місті Києві,<br>судимість відсутня,<br>включена до виборчого списку під № 7.",http://itd.rada.gov.ua/mps/info/expage/15665/9,http://static.rada.gov.ua/dep_img8/bp7.jpg,bp7,2,19.12.1959,Вища,
2262,268,mp-bp32_skl8,8,Матвієнко Анатолій Сергійович,Анатолій,Сергійович,Матвієнко,А.С.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 32/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",32,"освіта вища,<br>радник голови,<br>наглядова рада ТОВ ""Аграрний Холдинг Авангард"",<br>докторант,<br>Інститут держави і права ім. В.М. Корецького НАН України,<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в селі Лісники Києво-Святошинського району Київської області,<br>судимість відсутня,<br>включений до виборчого списку під № 32.",http://itd.rada.gov.ua/mps/info/expage/2262/9,http://static.rada.gov.ua/dep_img8/bp32.jpg,bp32,1,22.03.1953,Вища,
2356,36,mp-d57_1_skl8,8,Матвієнков Сергій Анатолійович,Сергій,Анатолійович,Матвієнков,С.А.,27.11.2014,29.08.2019,"Виборчий округ № 57, Донецька область",Виборчий округ № 57,57,Донецька область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/2356/9,http://static.rada.gov.ua/dep_img8/d57_1.jpg,d57_1,1,16.11.1957,Вища,
5500,393,mp-d133_1_skl8,8,Матвійчук Едуард Леонідович,Едуард,Леонідович,Матвійчук,Е.Л.,27.11.2014,29.08.2019,"Виборчий округ № 133, Одеська область",Виборчий округ № 133,133,Одеська область,,0,Самовисування,,"освіта вища,<br>тимчасово не працює,<br>безпартійний,<br>проживає в місті Одесі,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/5500/9,http://static.rada.gov.ua/dep_img8/d133_1.jpg,d133_1,1,27.04.1963,Вища,
17953,205,mp-nf26_skl8,8,Матейченко Костянтин Володимирович,Костянтин,Володимирович,Матейченко,К.В.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 26/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",26,"освіта вища,<br>голова,<br>Артемівська районна державна адміністрація,<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в селі Покровське Артемівського району Донецької області,<br>судимість відсутня,<br>включений до виборчого списку під № 26.",http://itd.rada.gov.ua/mps/info/expage/17953/9,http://static.rada.gov.ua/dep_img8/nf26.jpg,nf26,1,17.12.1970,Вища,
18119,86,mp-d121_1_skl8,8,Матківський Богдан Миронович,Богдан,Миронович,Матківський,Б.М.,27.11.2014,29.08.2019,"Виборчий округ № 121, Львівська область",Виборчий округ № 121,121,Львівська область,,0,Самовисування,,"освіта вища,<br>генеральний директор,<br>ТОВ ""ЗЕТ-Автор"",<br>безпартійний,<br>проживає в місті Дрогобич Львівської області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/18119/9,http://static.rada.gov.ua/dep_img8/d121_1.jpg,d121_1,1,14.02.1980,Вища,
11342,241,mp-bp64_skl8,8,Матузко Олена Олександрівна,Олена,Олександрівна,Матузко,О.О.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"" /№ у списку - 64/",,,,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",64,"освіта вища,<br>помічник-консультант народного депутата України,<br>безпартійнa,<br>проживає в місті Бориспіль Київської області,<br>судимість відсутня,<br>включена до виборчого списку під № 64.",http://itd.rada.gov.ua/mps/info/expage/11342/9,http://static.rada.gov.ua/dep_img8/bp64.jpg,bp64,2,04.11.1976,Вища,
18120,149,mp-d190_1_skl8,8,Мацола Роман Миколайович,Роман,Миколайович,Мацола,Р.М.,27.11.2014,29.08.2019,"Виборчий округ № 190, Хмельницька область",Виборчий округ № 190,190,Хмельницька область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>директор,<br>ТОВ ""Олмар"",<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в місті Львові,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/18120/9,http://static.rada.gov.ua/dep_img8/d190_1.jpg,d190_1,1,11.08.1974,Вища,
12003,119,mp-d157_1_skl8,8,Медуниця Олег Вячеславович,Олег,Вячеславович,Медуниця,О.В.,27.11.2014,29.08.2019,"Виборчий округ № 157, Сумська область",Виборчий округ № 157,157,Сумська область,,-544,Народний Фронт,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Сумах,<br>судимість відсутня,<br>суб’єкт висування – Політична партія ""НАРОДНИЙ ФРОНТ"".",http://itd.rada.gov.ua/mps/info/expage/12003/9,http://static.rada.gov.ua/dep_img8/d157_1.jpg,d157_1,1,27.07.1971,Вища,
18161,146,mp-d187_1_skl8,8,Мельник Сергій Іванович,Сергій,Іванович,Мельник,С.І.,27.11.2014,29.08.2019,"Виборчий округ № 187, Хмельницька область",Виборчий округ № 187,187,Хмельницька область,,0,Самовисування,,"освіта вища,<br>Хмельницький міський голова,<br>член політичної партії Всеукраїнське об’єднання ""Батьківщина"",<br>проживає в місті Хмельницькому,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/18161/9,http://static.rada.gov.ua/dep_img8/d187_1.jpg,d187_1,1,22.02.1965,Вища,
15828,152,mp-d193_1_skl8,8,Мельниченко Володимир Володимирович,Володимир,Володимирович,Мельниченко,В.В.,27.11.2014,29.08.2019,"Виборчий округ № 193, Хмельницька область",Виборчий округ № 193,193,Хмельницька область,,0,Самовисування,,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Кам’янець-Подільський Хмельницької області,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/15828/9,http://static.rada.gov.ua/dep_img8/d193_1.jpg,d193_1,1,01.02.1965,Вища,
18121,5,mp-d14_1_skl8,8,Мельничук Іван Іванович,Іван,Іванович,Мельничук,І.І.,27.11.2014,29.08.2019,"Виборчий округ № 14, Вінницька область",Виборчий округ № 14,14,Вінницька область,,210,"ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА""",,"освіта вища,<br>голова,<br>Літинська районна державна адміністрація,<br>член ПАРТІЇ ""БЛОК ПЕТРА ПОРОШЕНКА"",<br>проживає в смт Літин Вінницької області,<br>судимість відсутня,<br>суб’єкт висування – ПАРТІЯ ""БЛОК ПЕТРА ПОРОШЕНКА"".",http://itd.rada.gov.ua/mps/info/expage/18121/9,http://static.rada.gov.ua/dep_img8/d14_1.jpg,d14_1,1,08.02.1969,Вища,
18039,352,mp-rp3_skl8,8,Мельничук Сергій Петрович,Сергій,Петрович,Мельничук,С.П.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Радикальна Партія Олега Ляшка /№ у списку - 3/",,,,Радикальна Партія Олега Ляшка,206,Радикальна Партія Олега Ляшка,3,"освіта вища,<br>проходить військову службу за  призовом під час мобілізації,<br>командир,<br>24-й батальйон територіальної оборони ""Айдар"",<br>безпартійний,<br>проживає в місті Вінниці,<br>судимість відсутня,<br>включений до виборчого списку під № 3.",http://itd.rada.gov.ua/mps/info/expage/18039/9,http://static.rada.gov.ua/dep_img8/rp3.jpg,rp3,1,26.01.1972,Вища,
19740,469,mp-nf78_skl8,8,Мепарішвілі Хвича Нодарович,Хвича,Нодарович,Мепарішвілі,Х.Н.,21.04.2016,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""НАРОДНИЙ ФРОНТ"" /№ у списку - 78/",,,,"Політична партія ""НАРОДНИЙ ФРОНТ""",211,"Політична партія ""НАРОДНИЙ ФРОНТ""",78,"освіта вища,<br>перший заступник генерального директора,<br>комунальне підприємство виконавчого органу Київської міської ради (Київської міської державної адміністрації) по охороні,<br>утриманню та експлуатації земель водного фонду міста Києва ""Плесо"",<br>член Політичної партії ""НАРОДНИЙ ФРОНТ"",<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 78.",http://itd.rada.gov.ua/mps/info/expage/19740/9,http://static.rada.gov.ua/dep_img8/nf78.jpg,nf78,1,07.08.1972,Вища,
20107,478,mp-d206_2_skl8,8,Микитась Максим Вікторович,Максим,Вікторович,Микитась,М.В.,06.09.2016,29.08.2019,"Виборчий округ № 206, Чернігівська область",Виборчий округ № 206,206,Чернігівська область,,,,,"освіта вища,<br>президент,<br>Українська державна будівельна корпорація ""Укрбуд"",<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>самовисування.",http://itd.rada.gov.ua/mps/info/expage/20107/9,http://static.rada.gov.ua/dep_img8/d206_2.jpg,d206_2,1,13.09.1980,Вища,
11106,342,mp-ob18_skl8,8,Мирний Іван Миколайович,Іван,Миколайович,Мирний,І.М.,27.11.2014,29.08.2019,"Багатомандатний загальнодержавний виборчий округ, Політична партія ""Опозиційний блок"" /№ у списку - 18/",,,,"Політична партія ""Опозиційний блок""",213,"Політична партія ""Опозиційний блок""",18,"освіта вища,<br>народний депутат України,<br>безпартійний,<br>проживає в місті Києві,<br>судимість відсутня,<br>включений до виборчого списку під № 18.",http://itd.rada.gov.ua/mps/info/expage/11106/9,http://static.rada.gov.ua/dep_img8/ob18.jpg,ob18,1,06.07.1954,Вища,
